A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0.32851,-0.297018,2.392804,-0.26773,-0.614111,-1.205039,0.080845,1.690141,-2.989255,-0.723193,-0.714025,-0.714828,0.802461,-0.317744,-0.98024,-0.938587,1
0.231863,-0.297018,-0.084826,-0.241951,-0.431652,-1.077921,1.545054,1.71956,-1.261003,-0.743915,-0.743914,-0.837924,0.555913,-0.317744,-0.756482,-0.892074,1
0.231863,-0.297018,0.576111,-0.26426,-0.563683,-1.014591,1.038007,1.79127,-1.423865,-0.722546,-0.684136,-0.243854,0.049656,-0.317744,-0.670176,-0.530703,1
0.135216,-0.297018,-1.143975,-0.254345,-0.614111,-0.68518,1.582415,1.057626,-0.667037,-0.752333,-0.614526,-0.934259,1.022826,-0.317744,-0.42724,-0.585649,1
0.231863,-0.011006,0.017672,0.12176,0.228501,0.731789,0.208941,0.095984,0.867697,-0.689845,-0.578835,-0.928907,0.500858,0.965278,1.810332,1.11898,1
0.135216,-0.297018,-0.921306,-0.269217,-0.520589,-0.878361,0.440226,-0.082371,0.168349,-0.714451,-0.651887,-0.918203,0.70438,-0.317744,-1.191211,-1.017046,1
0.231863,-0.297018,0.126061,-0.259964,-0.559098,-1.113004,1.447203,1.495238,-1.65762,-0.74521,-0.740375,-0.85398,0.672394,-0.317744,-0.545511,-0.919675,1
0.231863,-0.297018,-0.941334,-0.202457,-0.557265,-0.934174,1.927563,1.258045,-1.466018,-0.764313,-0.742341,-0.918203,0.85129,-0.317744,-0.625425,-0.609673,1
0.32851,-0.297018,1.778992,-0.241621,-0.633366,-1.214379,1.279966,2.13143,-2.082977,-0.718337,-0.72366,-0.36695,0.194018,-0.317744,0.455003,-0.167798,1
0.231863,-0.297018,1.763677,-0.288551,-0.705799,-1.441048,1.83327,3.385427,-3.194269,-0.737763,-0.773213,-0.934259,2.414504,-0.317744,-1.197604,-1.029568,1
0.231863,-0.297018,0.048304,-0.279463,-0.601275,-0.883829,0.418876,1.103594,-1.46985,-0.721574,-0.687774,-0.709476,0.061969,-0.317744,-0.983436,-0.918653,1
0.231863,-0.297018,-0.427665,-0.132722,-0.489416,-0.75375,1.062915,0.353402,-0.760922,-0.735821,-0.634288,-0.36695,-0.033565,-0.317744,0.729905,-0.113107,1
0.135216,1.040777,0.300426,0.116637,1.836707,3.036528,-2.313839,-1.956011,1.697335,2.860673,2.596103,0.906821,-0.764716,3.531321,-0.97065,1.465272,2
0.038568,-0.201988,-0.561973,-0.058526,0.795132,2.727392,-0.863863,-1.244432,1.293054,0.806644,0.512513,-0.618493,0.200245,0.003012,-0.123569,0.989663,2
0.135216,-0.084816,-1.112165,-0.142472,-0.444488,0.070233,-0.623683,-0.825207,1.348619,0.850677,0.860368,-0.163575,-0.644698,0.323767,0.59565,0.66126,2
0.231863,-0.241661,0.442981,-0.193534,0.063463,0.40739,-0.940365,-1.187432,0.888773,-0.527309,0.42196,2.485654,-1.435858,0.003012,-0.769269,-0.267213,2
-1.701084,-0.23428,0.757544,0.267509,-0.251027,-0.12796,1.210581,0.320306,-0.575067,-0.354737,-0.48848,-0.907499,1.979012,0.003012,-0.040459,-0.449177,2
-6.146862,6.922463,-1.611696,0.861742,7.220623,4.746686,-2.662545,-2.601396,2.095867,3.47455,6.011236,-0.934259,1.214318,0.003012,0.215263,-0.866517,2
0.135216,-0.297018,-0.313385,-0.102812,-0.254694,1.20677,-1.346002,-1.069755,1.352451,0.313211,0.961637,0.987101,-0.853739,-0.317744,1.989338,0.083679,2
0.231863,-0.248119,0.394677,0.33113,4.817482,1.73073,-2.486413,-2.00014,2.088203,3.51146,0.599526,3.411546,-2.27981,0.003012,0.256818,1.477539,2
-0.348021,-0.130024,-0.008247,0.086727,0.618175,0.157256,-0.237616,-0.621111,0.674179,-0.024163,-0.593288,1.47413,-1.123215,0.323767,2.977066,1.699627,2
-0.927905,1.712443,1.391384,0.348315,-0.185012,-0.479924,-0.372828,-0.600885,0.354203,-0.298724,-0.509225,-0.928907,5.852727,2.88981,1.903032,0.539099,2
0.231863,1.687532,-0.087182,2.453083,1.546057,2.984815,-1.918876,-1.908204,1.867861,3.160812,2.659814,0.896117,-0.993572,2.88981,0.192887,7.097192,2
0.231863,-0.297018,0.194393,-0.205266,-0.437153,0.798993,0.289001,0.403048,-0.525251,-0.668799,-0.648053,1.083436,-1.002347,-0.317744,-0.229055,0.469841,2
0.135216,-0.297018,-1.584599,-0.235837,-0.45274,1.055277,-0.885212,-1.102852,1.413763,-0.7083,0.371424,-0.784404,0.278512,-0.317744,-0.609442,0.412082,2
0.135216,-0.297018,-1.240582,-0.236168,-0.392226,-0.60089,0.19115,-0.591692,0.153021,-0.751362,-0.434502,-0.859332,0.637294,-0.317744,-0.766072,-0.893607,2
-7.499925,-0.297018,-0.832945,-0.039357,1.60382,2.213,-2.49175,-2.114139,2.12844,1.70771,3.629344,-0.120759,-0.514064,-0.317744,-0.034066,0.429205,2
0.231863,-0.297018,0.40528,-0.234185,-0.333546,-0.21111,-0.513378,0.274338,0.285226,-0.674627,-0.515419,0.141488,-0.235247,-0.317744,-1.143263,-0.819237,2
0.231863,-0.297018,-0.473613,-0.212702,-0.000719,-0.490631,-1.648451,-1.159851,1.572793,1.381021,-0.40599,3.52929,-2.534991,-0.317744,-0.836396,-0.837127,2
0.135216,-0.297018,-0.790532,-0.254841,-0.515088,-1.058102,1.224814,1.212078,-0.274252,-0.761075,-0.744504,-0.939611,1.290462,-0.317744,-0.929095,-0.959288,2
0.135216,-0.297018,-1.081533,-0.212041,-0.240941,0.163179,-0.710859,-1.472431,1.183841,-0.374164,0.470923,0.60711,-0.733438,-0.317744,-0.433633,-0.44611,2
0.231863,-0.297018,-0.003534,-0.209398,-0.345466,-0.865148,0.822735,0.360757,-0.207191,-0.630594,-0.718449,-0.586381,0.059846,-0.317744,-1.015401,-0.913541,2
0.135216,-0.297018,-1.107452,-0.171721,-0.591189,-1.01049,1.801246,0.857208,-0.532915,-0.752009,-0.711075,-0.80046,0.380556,-0.317744,0.301569,-0.731322,2
0.231863,-0.297018,-0.409993,-0.082983,0.178989,0.060893,0.194708,-0.926336,0.63969,0.184348,-0.289874,0.756966,-0.958897,-0.317744,-0.855575,-0.720588,2
0.231863,-0.297018,-0.084826,-0.242447,-0.310624,-0.084676,-0.239395,-0.062145,0.321631,-0.648725,-0.232062,-0.147519,-0.286057,-0.317744,-0.165124,0.329023,2
0.135216,1.952323,-1.524514,5.240987,0.029538,1.012222,-0.127311,-1.314303,1.331374,0.599428,1.379102,-0.80046,-0.234256,0.644523,0.77146,3.889321,2
0.135216,-0.297018,-1.096849,-0.203118,-0.325294,1.033863,-0.323013,-1.049529,0.699087,-0.666857,0.129263,0.318103,-0.418389,-0.317744,-0.836396,-0.504635,2
0.135216,-0.297018,-0.693925,-0.099342,0.029538,0.393266,-1.121834,-0.961271,1.337122,0.517189,0.718492,-0.34019,-0.462688,-0.317744,-0.430436,-0.706021,2
0.231863,-0.297018,0.434734,-0.198491,-0.349133,-0.365792,-0.12909,0.189758,-0.220603,-0.637393,-0.272766,-0.762996,0.951352,-0.317744,-0.075621,-0.310149,2
0.135216,0.442921,-1.090958,-0.167424,-0.345466,-0.107229,-0.874538,-1.194787,1.421427,0.375375,1.987012,-0.168926,-0.339556,1.606789,-0.273806,0.093391,2
0.231863,-0.113417,-0.307495,0.217274,1.38652,2.721013,-1.587961,-2.024043,1.549801,2.287267,1.37861,0.307399,-0.348048,0.323767,2.126789,0.330812,2
0.231863,-0.297018,-0.06951,-0.192212,-0.475662,-0.758078,1.150091,1.261723,-1.000424,-0.739382,-0.697999,-0.752292,0.599081,-0.317744,0.339928,-0.439721,2
0.231863,-0.297018,-0.406459,0.005921,1.24532,-0.143223,-1.385143,-1.441173,1.459748,1.614139,-0.439025,0.644574,-0.795853,-0.317744,1.960569,-0.295326,2
0.135216,-0.297018,-1.195813,-0.151891,-0.458242,-0.099484,-0.445772,-0.479531,0.712499,-0.485866,0.482722,-0.575677,-0.215574,-0.317744,0.196084,0.400071,2
0.135216,-0.297018,-1.199347,-0.202127,-0.39406,-0.201086,0.116427,-0.718562,0.497905,-0.674951,-0.035128,0.644574,-0.87879,-0.317744,0.013882,-0.225045,2
0.231863,-0.107881,0.984926,-0.002507,-0.234523,-0.063035,-0.497366,-0.345305,-0.096062,-0.427263,-0.088909,0.248528,-0.325261,0.644523,0.202477,-0.14403,2
0.231863,-0.297018,0.116636,-0.233193,-0.465577,-0.791794,-0.504482,-0.429886,0.267982,0.146466,-0.425162,-0.292022,-0.175945,-0.317744,-0.02128,-0.038481,2
0.231863,-0.297018,0.951938,0.311465,-0.219853,-1.02712,0.377957,0.982239,-0.603808,-0.208715,-0.711567,1.06738,-0.732447,-0.317744,2.507176,0.773709,2
0.135216,-0.297018,-1.379603,-0.232367,-0.422483,-0.270112,0.141335,0.129081,0.541973,-0.74262,-0.569102,-0.902147,1.129823,-0.317744,-0.625425,-0.677653,2
0.135216,-0.297018,2.782768,0.045415,0.294516,-0.153702,0.052379,0.360757,-0.427534,0.232591,-0.521712,-0.757644,0.971591,-0.317744,-0.692552,-0.871373,2
0.231863,-0.297018,-0.36758,-0.19436,-0.289536,-0.165548,-1.913539,-1.26098,1.758647,2.809192,-0.652182,3.363378,-2.569242,-0.317744,0.550899,1.271808,2
-0.444669,4.302229,2.133613,0.055826,1.94765,3.180047,-2.25157,-1.411754,1.337122,0.356273,1.940409,0.922877,-0.647245,11.550205,-0.778858,2.037486,2
0.231863,-0.297018,1.148687,-0.213529,-0.712217,-1.38683,1.945354,3.137201,-2.402952,-0.734202,-0.738113,-0.939611,2.683555,-0.317744,-0.161928,-0.363562,2
0.231863,-0.297018,1.233513,0.127379,0.012117,0.823596,-1.5506,-0.907949,0.310135,0.959466,-0.033653,-0.377654,0.264925,-0.317744,3.293523,0.912226,2
0.038568,-0.297018,-1.228801,-0.145942,-0.319793,0.646133,-1.278396,-1.764785,1.264314,0.495172,2.690293,-0.714828,0.409712,-0.317744,0.346321,0.357136,2
0.231863,-0.297018,0.258013,-0.188907,-0.288619,0.162724,-0.493808,-0.034564,0.584126,-0.682721,-0.178281,1.17442,-0.941064,-0.317744,-1.111297,-0.922486,2
0.231863,-0.297018,0.195571,-0.130409,-0.041978,0.587814,-0.705522,-0.277273,0.768064,-0.443128,0.043528,0.708798,-0.642858,-0.317744,-0.404864,-0.552426,2
0.231863,-0.228744,0.483038,-0.084139,0.272511,0.686455,-1.24993,-0.874852,1.287306,0.377642,-0.175627,2.560582,-1.47393,0.003012,0.260015,0.314712,2
0.231863,-0.297018,-0.491285,-0.07472,-0.22077,0.135842,0.587892,-0.510789,-0.226351,-0.685312,-0.526923,-0.302726,0.037484,-0.317744,1.126275,0.732307,2
0.231863,-0.297018,0.195571,-0.222287,-0.540761,-0.755345,-0.104182,0.11621,-0.726433,-0.687254,-0.669781,0.719502,-0.745609,-0.317744,-1.133673,-0.936798,2
0.135216,-0.163238,-1.226444,-0.191055,-0.265697,0.570273,-1.411829,-1.163529,1.542137,0.766172,2.857141,0.746262,-1.185064,0.003012,0.883338,1.780897,2
0.231863,-0.297018,-0.472434,-0.192542,-0.538927,-0.634378,-0.079275,0.061048,0.425096,-0.659733,-0.422901,-0.174278,-0.32979,-0.317744,-0.785251,-0.515113,2
