A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0.287742,-0.306651,0.855394,-0.441458,-0.526722,-0.897855,1.426176,2.281027,-1.835749,-0.929857,-0.610378,0.407071,-0.745476,-0.377195,-0.191949,-0.240678,2
-0.204149,0.091671,-0.654756,0.05398,0.973782,3.030662,-1.341606,-1.582876,1.594894,2.035164,1.336279,-0.529154,0.520282,0.991786,-0.389713,0.934902,2
0.287742,1.595353,-1.452397,-0.184268,-0.126831,0.2037,-1.280951,-1.717327,1.491399,1.602235,1.354313,-1.35074,-0.909367,1.904441,-0.113319,0.029397,2
0.189364,-0.306651,-0.564073,-0.26404,0.131769,-0.372975,0.548275,-0.836158,0.678778,-0.245456,-0.488401,-0.590296,-0.337968,-0.377195,-0.251516,0.079265,2
0.189364,-0.306651,-0.77505,-0.419848,-0.424533,0.254918,0.766952,0.330459,-0.572736,-0.656478,-0.483431,-0.483299,-0.067227,-0.377195,-0.492169,-0.133231,2
0.287742,-0.233847,0.448246,-0.348347,-0.384909,0.60378,0.125287,1.052355,-0.49799,-0.904853,-0.421378,-0.158486,0.111952,0.079132,-0.508848,0.109768,2
-0.69604,0.875714,0.179898,6.820434,0.311642,1.130246,-1.710324,-1.053348,1.290161,1.640098,1.912509,-0.555904,-0.033857,1.904441,-0.59939,0.105313,2
0.287742,-0.306651,0.644417,-0.443859,-0.528286,-0.697166,1.39106,1.548788,-1.716922,-0.923666,-0.607112,0.407071,-0.006405,-0.377195,-0.542206,-0.442206,2
0.189364,-0.306651,0.148436,-0.330738,-0.413584,-0.622142,0.423773,0.295295,-0.333166,-0.880087,-0.442535,-0.082059,0.174089,-0.377195,-0.618452,-0.508354,2
0.189364,-0.306651,0.042948,-0.369957,-0.439132,-0.122799,0.819626,0.617977,-0.936882,-0.923666,-0.464687,-0.636152,0.5622,-0.377195,-0.327763,-0.166133,2
0.287742,-0.306651,0.783218,-0.185869,0.043657,-0.045322,-0.862751,-0.898212,0.688361,2.140182,0.411443,1.071982,-0.48953,-0.377195,-0.284874,-0.190467,2
0.287742,-0.306651,0.881304,-0.175997,0.090059,0.352882,-0.939368,-0.98302,0.720942,0.887591,0.124606,1.916495,-1.432438,-0.377195,-0.546971,-0.254045,2
0.189364,-0.306651,0.383472,-0.473474,-0.465721,-0.647967,1.255384,0.605566,-1.845331,-0.916283,-0.55869,-0.907466,0.946366,-0.377195,-0.830512,-0.522063,2
0.189364,-0.306651,-0.960118,-0.019122,0.344488,0.992606,-0.099775,-1.243647,1.115754,0.148657,-0.007594,-1.106175,0.873872,-0.377195,0.444233,0.096402,2
0.189364,-0.306651,-0.949014,-0.110899,-0.451644,-0.868711,0.773337,0.930316,-0.643648,-0.936049,-0.529581,-1.052676,0.094363,-0.377195,1.149512,-0.285234,2
0.189364,-0.256949,0.165092,0.102003,0.91591,1.963157,-1.882712,-1.347071,1.407071,1.715825,0.533988,1.878282,-1.476821,0.079132,0.65391,2.648747,2
0.287742,-0.306651,0.992344,-0.293387,-0.255609,0.064761,-0.706325,-0.505203,0.619365,1.144301,-0.485277,1.817141,-1.107943,-0.377195,-0.106171,-0.084391,2
0.189364,-0.306651,-0.423422,-0.120237,-0.16854,-0.004636,-0.901059,-0.995431,1.083172,0.744233,-0.178702,1.400616,-0.971176,-0.377195,0.46806,0.2203,2
0.090986,-0.306651,-1.060054,-0.22322,-0.312439,-0.651718,0.120498,-0.356273,0.763107,0.146276,-0.589504,1.480864,-2.493538,-0.377195,-0.313466,-0.424212,2
-5.61495,-0.142842,-0.845376,-0.189337,0.009768,-0.268519,0.537102,-0.815474,0.881933,-0.008036,-0.015972,-1.17878,0.527351,0.079132,-0.151443,0.247548,2
0.090986,-0.306651,-1.915066,-0.268842,-0.461551,-0.677544,-0.992042,-1.386372,1.315076,1.024042,0.586243,-1.354561,-0.561366,-0.377195,0.024877,-0.383427,2
0.287742,-0.306651,0.879453,-0.19574,-0.545491,-0.987162,2.43656,3.338015,-2.956936,-0.947717,-0.61904,-1.205529,1.748396,-0.377195,-0.747118,-0.637051,1
0.189364,-0.306651,-0.836123,-0.417713,-0.565303,-1.020635,2.545101,2.913979,-1.944993,-0.956528,-0.616768,-1.331633,1.993164,-0.377195,-0.928203,-0.68589,1
0.287742,-0.306651,2.446975,-0.224287,-0.547577,-1.021356,2.691949,4.043364,-3.610483,-0.924618,-0.6162,-1.174959,2.231686,-0.377195,-0.627983,-0.569532,1
0.287742,-0.306651,1.105235,-0.389433,-0.360405,-0.792388,1.258577,1.372968,-2.314889,-0.913664,-0.598024,-1.079426,1.094476,-0.377195,-0.444515,-0.571588,1
0.287742,-0.306651,1.564203,-0.461735,-0.500653,-1.014286,2.77974,3.166332,-3.683312,-0.939382,-0.620034,-1.281956,2.855031,-0.377195,-0.873401,-0.686576,1
0.287742,-0.306651,1.355076,-0.455865,-0.421405,-0.888333,1.801279,1.832169,-2.619622,-0.851272,-0.58709,-1.29342,2.21722,-0.377195,-0.647044,-0.549825,1
-0.105771,3.565962,-0.377155,0.952012,1.491502,1.892173,-0.728672,-1.051279,1.305493,-0.397625,0.91213,-0.750791,0.524392,1.448114,1.995371,1.701771,2
-0.499284,5.869089,2.29707,0.951478,3.406495,2.33972,-1.054293,-1.61804,1.439652,1.910143,1.275788,0.731884,0.227185,1.904441,-0.809068,0.551039,2
0.287742,-0.306651,0.153988,-0.36302,-0.488662,-0.576694,0.361522,0.859988,-0.557403,-0.909854,-0.572038,1.014662,-0.951449,-0.377195,-0.92582,-0.643049,2
0.287742,-0.258349,1.09043,0.285558,1.481596,1.398313,-1.589014,-1.452563,1.316992,2.206622,0.733496,1.733071,-1.391013,0.079132,0.337011,0.532531,2
-0.499284,-0.306651,-1.10262,-0.240028,-0.524636,-0.772478,0.988822,0.198077,-0.108928,-0.761257,-0.54662,0.021117,-0.124104,-0.377195,-0.606539,-0.533373,2
0.189364,-0.306651,-0.477092,-0.199475,-0.499611,-0.753434,1.126094,0.744153,-0.551654,-0.91676,-0.54875,-0.888359,-0.265803,-0.377195,0.382282,-0.276322,2
-0.400905,1.099026,-0.987878,0.438965,-0.160199,0.64865,-0.940964,-1.016115,1.156001,0.90307,1.122571,-0.078238,-0.304105,0.535459,-0.215776,-0.046005,2
0.287742,-0.306651,1.823297,-0.006582,0.533745,0.654854,-1.814076,-0.867185,0.707526,0.232243,0.149456,1.595504,-0.789038,-0.377195,-0.132381,-0.268954,2
0.287742,-0.306651,0.326101,-0.27231,-0.048104,0.841404,-0.881905,-0.774104,0.615531,1.384579,-0.20128,1.870639,-1.302245,-0.377195,-0.492169,-0.148825,2
0.287742,-0.306651,-0.256861,-0.155187,-0.105976,-0.303145,-0.838808,-0.918897,1.019926,0.769476,-0.318145,1.656645,-1.654027,-0.377195,0.765897,-0.050289,2
0.287742,-0.217046,0.176197,3.24885,-0.121096,0.255207,-0.618535,-0.416259,0.540786,-0.349998,-0.357762,0.831238,-0.493311,0.079132,0.806403,0.3795,2
0.189364,-0.306651,1.010851,-0.115435,0.151581,1.193872,-0.786134,-0.436944,0.684528,1.608902,-0.197588,1.06816,-1.19145,-0.377195,0.003433,0.283706,2
0.189364,-0.306651,-0.923104,-0.29979,-0.378653,-0.567316,0.494005,0.655209,-0.352331,-0.908187,-0.436856,-1.285777,1.6713,-0.377195,-0.125233,-0.467568,2
-0.204149,0.230978,-0.491897,1.231346,3.6823,1.110192,-2.155659,-1.866257,1.577644,2.344502,3.929881,1.09491,-0.45205,1.448114,3.708533,0.203678,2
0.287742,-0.306651,0.48711,-0.20321,-0.133087,0.437573,-1.116544,-0.728598,0.895349,0.859015,-0.40164,2.271879,-2.251071,-0.377195,0.946982,0.636723,2
0.090986,-0.306651,-1.417234,-0.233892,-0.354148,-0.509606,-0.337607,-1.127813,1.098505,0.341785,-0.470935,1.144587,-1.138847,-0.377195,0.270295,-0.208118,2
0.287742,-0.306651,0.557436,0.086262,-0.42714,-0.502247,1.092574,0.510416,-1.352776,-0.487878,-0.56224,0.407071,-0.370187,-0.377195,2.121654,0.077208,2
0.189364,-0.306651,-0.397513,-0.253368,-0.43079,-0.556351,1.030323,0.272542,-0.762475,-0.89247,-0.563376,0.181612,-0.188707,-0.377195,-0.370651,-0.0203,2
0.090986,-0.306651,-0.739888,-0.382763,-0.490226,-0.510904,0.305655,0.655209,0.211137,-0.911044,-0.53242,-0.326624,-0.101254,-0.377195,-0.434984,-0.587183,2
0.189364,-0.156843,-1.258076,-0.174396,-0.266558,0.170516,-0.463705,-0.869254,0.740108,0.756855,0.109128,-1.190244,0.336501,0.079132,0.68012,0.523792,2
0.287742,-0.306651,0.348309,0.111074,-0.284285,-0.444248,-0.098179,0.123612,-0.066764,-0.878658,-0.538242,0.387964,-0.142186,-0.377195,0.310801,-0.309739,2
0.090986,-0.306651,-1.609705,-0.293654,-0.268644,-0.083844,-0.107756,-1.067827,1.186666,0.519434,-0.042384,-1.12146,0.148445,-0.377195,-0.187183,0.054074,2
0.189364,-0.306651,-1.272882,-0.13251,-0.454773,-0.451606,-0.577034,-0.743077,0.914515,-0.214737,-0.391132,1.09491,-1.546356,-0.377195,0.046321,-0.427468,2
0.189364,-0.306651,-0.915702,-0.271243,-0.335379,-0.34513,0.356733,-0.625174,0.5887,-0.22974,-0.42223,-0.047667,-0.325968,-0.377195,-0.365886,-0.389596,2
-0.892796,5.390962,-0.551119,3.746956,0.081717,3.118383,-0.67919,-1.127813,1.058257,0.412749,0.642901,-1.163495,0.255952,0.535459,-0.604156,1.021443,2
-2.466848,0.08047,-1.217362,0.079592,-0.149771,0.903731,-1.276162,-1.419467,1.395571,2.072314,1.717971,-0.842503,0.79316,0.535459,0.849292,0.472724,2
0.287742,-0.306651,0.574092,-0.420115,-0.413063,-0.691683,0.805261,1.606706,-1.063375,-0.923189,-0.533698,-0.131736,0.250856,-0.377195,-0.804303,-0.611346,2
0.189364,-0.306651,-0.545567,-0.073014,0.279838,-0.143864,-0.88829,-0.991294,0.881933,0.491572,-0.339445,1.278333,-2.080604,-0.377195,-0.518379,-0.516237,2
0.287742,-0.306651,0.107722,-0.366222,-0.349977,-0.547983,-0.026351,0.34287,-0.273752,-0.874848,-0.444949,0.728062,-0.501859,-0.377195,-0.620835,-0.443063,2
0.287742,-0.306651,-0.051436,-0.011385,0.360129,1.570435,-1.135698,-1.353276,0.885766,1.89395,0.524474,0.98027,-0.87912,-0.377195,0.641997,0.694988,2
0.287742,-0.306651,0.018889,-0.405174,-0.311396,-0.230863,-0.299298,-0.290082,0.251385,-0.42501,-0.179696,-0.460371,0.023349,-0.377195,-0.773328,-0.245305,2
0.189364,-0.306651,-1.089665,0.109207,-0.414106,-0.704812,1.052669,0.388376,0.375961,-0.939144,-0.593764,-1.071783,0.872557,-0.377195,1.931038,-0.268611,2
0.287742,-0.306651,0.768412,-0.339542,-0.432875,-0.282081,1.019149,0.529032,-1.442854,-0.890327,-0.507571,0.013474,0.042253,-0.377195,-0.177652,-0.177786,2
0.287742,-0.306651,-0.162477,-0.263773,-0.327037,-0.387403,-1.403857,-0.912692,1.420487,1.516744,-0.39525,-0.219627,-1.836165,-0.377195,0.456146,0.040364,2
0.189364,-0.306651,-1.058204,-0.242162,-0.396901,-0.624017,0.985629,0.231173,-0.030349,-0.909377,-0.439412,-1.297241,1.025928,-0.377195,0.077297,-0.150882,2
0.287742,-0.306651,1.103385,-0.283782,-0.310353,-0.490561,-0.253009,-0.209412,-0.268003,0.369647,-0.376648,0.280967,-0.223556,-0.377195,0.08921,-0.163905,2
0.287742,-0.306651,0.822082,-0.256302,-0.417234,-0.712748,0.2035,0.282884,-0.551654,-0.892708,-0.520635,1.022304,-0.398132,-0.377195,0.53001,-0.412559,2
0.287742,-0.306651,0.786919,-0.379562,-0.251438,-0.631952,0.165191,0.452499,-0.281419,-0.867228,-0.461563,0.380321,-0.272872,-0.377195,-0.199097,-0.332017,2
0.189364,-0.306651,-0.706575,-0.111966,-0.381781,-0.736409,0.377484,0.255994,-0.116594,-0.923427,-0.527309,1.056696,-1.156765,-0.377195,0.032025,-0.432609,2
0.287742,-0.306651,0.73325,-0.343278,-0.473021,-0.811866,2.171594,2.570613,-2.504628,-0.941526,-0.599586,-1.216993,1.769109,-0.377195,0.127333,-0.305455,2
0.287742,-0.306651,0.775815,-0.428652,-0.416191,-0.776951,0.790895,0.895152,-1.080624,-0.904853,-0.554998,-0.930394,-0.178022,-0.377195,-0.499317,-0.276151,2
0.287742,-0.306651,0.931272,-0.428118,-0.463115,-0.848368,0.296078,1.728745,-0.628316,-0.919855,-0.594048,-0.131736,0.065595,-0.377195,-0.725674,-0.412559,2
0.090986,-0.306651,-1.035995,-0.273111,-0.438089,-0.824995,1.33679,0.303569,-0.291001,-0.786976,-0.574026,0.296252,-0.892436,-0.377195,-0.070431,-0.273923,2
-0.105771,1.124928,-0.60849,0.912793,0.055649,1.132843,-0.971291,-1.113333,1.148335,0.443231,2.070127,-1.048855,1.230751,2.817095,-0.158591,0.357565,2
0.287742,-0.306651,0.331653,0.175105,-0.254567,-0.607858,0.766952,-0.234233,-0.062931,0.838059,-0.460427,0.984091,-0.634846,-0.377195,1.733274,-0.315394,2
0.287742,-0.306651,0.685132,-0.405708,-0.429747,-0.333011,0.387061,1.066835,-0.770141,-0.905805,-0.479739,0.460569,-0.150405,-0.377195,-0.523144,-0.241878,2
-0.400905,1.16973,-1.643017,0.035038,0.548344,1.231529,-1.909847,-1.609766,1.514398,1.863707,3.541089,-1.186423,-0.111446,1.904441,-0.520761,0.548297,2
0.189364,-0.306651,-0.419721,-0.15492,-0.306182,0.454453,-0.509994,-0.583805,0.512037,0.561346,0.455605,-0.506226,0.469816,-0.377195,-0.496934,-0.408618,2
-3.155495,3.131238,-1.367266,2.065347,3.200554,3.02215,-2.074254,-1.96968,1.523981,-0.528361,2.386499,-1.251385,-0.354571,2.360768,2.898414,2.603506,2
0.287742,-0.306651,0.648119,-0.416113,-0.441738,-0.538317,0.565833,0.624182,-1.005878,-0.900805,-0.475479,-0.624688,0.254966,-0.377195,-0.094258,-0.268097,2
0.287742,-0.306651,0.451947,-0.428118,-0.383866,-0.754732,0.648835,1.178532,-1.042293,-0.921522,-0.513535,0.139578,0.25135,-0.377195,-0.906759,-0.532688,2
0.287742,-0.306651,0.809127,-0.409976,-0.420884,-0.635271,0.374291,0.506279,-0.507573,-0.166396,-0.551164,1.817141,-1.198848,-0.377195,-0.530292,-0.621285,2
0.287742,0.291182,-1.496814,1.029649,0.008725,0.283918,-0.717498,-1.345002,1.219248,0.462281,0.894806,-1.224636,0.112938,0.079132,2.652996,0.623356,2
0.287742,-0.242248,1.181113,-0.055673,-0.453209,-0.512203,1.237826,2.27689,-2.088735,-0.886755,-0.5594,-1.247564,1.751355,0.079132,1.833347,1.021443,2
0.189364,-0.124641,-1.618958,-0.260838,-0.512645,-0.233748,0.098151,-0.498998,0.224553,-0.711725,-0.146611,-1.259028,0.851681,0.079132,-0.239603,-0.18704,2
0.287742,-0.306651,1.182964,-0.341143,-0.437046,-0.385239,0.48762,0.963411,-1.442854,-0.891755,-0.549034,0.678385,-0.24394,-0.377195,-0.137146,0.055616,2
0.287742,-0.233847,0.553734,0.171637,0.045743,0.373946,-1.236258,-0.79272,1.048674,1.073574,-0.260067,1.771285,-1.235998,0.079132,2.510034,1.706569,2
0.287742,-0.306651,0.390875,-0.19574,0.144282,0.758733,-1.253816,-1.100923,0.991177,1.949674,0.127588,1.908852,-1.240108,-0.377195,0.113037,0.11371,2
0.189364,-0.306651,-1.087814,-0.319266,-0.112232,-0.495466,-0.198739,-0.532093,0.630864,-0.908425,-0.481585,0.919129,-0.721476,-0.377195,-0.392095,-0.356694,2
0.189364,-0.306651,-0.778752,-0.244297,-0.272293,-0.434293,0.230635,-0.217686,0.347213,-0.52717,-0.482011,0.540817,-0.753367,-0.377195,-0.141912,-0.021328,2
0.287742,-0.157543,1.821446,3.603954,0.362736,0.915418,-0.757403,-0.300424,0.310798,-0.564081,0.117364,-1.075604,1.924945,0.535459,2.660144,0.144213,2
0.287742,-0.306651,0.3224,-0.084753,0.804336,4.156888,-0.53713,-1.609766,0.765023,2.403798,1.818648,0.770097,-0.301474,-0.377195,-0.006098,-0.224741,2
0.090986,0.151874,-1.4598,0.058782,-0.275421,0.47393,-0.508398,-1.464973,1.186666,1.581279,-0.020232,-1.297241,-0.364105,0.991786,-0.141912,-0.050974,2
0.287742,-0.306651,0.714743,-0.072214,0.405488,-0.11169,-0.915425,-0.629311,0.76119,0.598018,-0.245158,1.966172,-1.35715,-0.377195,-0.353972,-0.414616,2
0.287742,-0.306651,1.455013,0.15803,-0.36614,-0.731648,0.862723,0.742085,-1.398773,-0.676243,-0.56366,-0.594117,0.247404,-0.377195,-0.332528,-0.459857,2
0.090986,0.230278,-1.320999,0.098268,0.049914,-0.361145,0.268943,-0.571394,1.025675,-0.679577,-0.338167,-0.20052,-0.089254,0.991786,-0.373034,0.186884,2
0.287742,-0.306651,1.740017,-0.401706,-0.378131,3.698809,-0.569053,0.229104,0.356796,-0.653382,-0.566926,0.300074,0.276336,-0.377195,-0.251516,1.458601,2
0.287742,0.044768,0.044799,0.114809,1.081184,0.776912,-1.898674,-1.444289,1.460734,1.952055,2.704292,0.361215,-0.356543,0.991786,0.20358,0.149868,2
0.189364,0.472492,0.692535,0.270618,0.000905,1.127505,-0.516379,-0.999568,0.351046,1.391485,0.980573,-0.888359,1.494423,3.72975,5.273967,0.740743,2
0.189364,-0.306651,-1.115574,-0.205345,-0.16072,-0.60858,-0.34878,-0.937513,0.918348,-0.544316,0.027763,-1.335455,1.521546,-0.377195,-0.332528,-0.294145,2
0.189364,-0.306651,-1.171095,0.04731,-0.026206,-0.114142,-0.064659,-0.933376,0.799521,-0.428344,-0.328085,-1.35074,1.699574,-0.377195,0.41564,-0.218914,2
0.189364,-0.306651,-0.956416,-0.267241,-0.375003,-0.642629,0.529121,0.150502,0.019481,-0.7303,-0.42223,-1.209351,1.323299,-0.377195,-0.465959,-0.449232,2
0.189364,-0.306651,-0.869435,0.166301,-0.070523,-0.232738,-0.66642,-0.850638,1.06784,0.429419,-0.398658,1.033768,-1.39578,-0.377195,0.182135,-0.403648,2
0.287742,-0.306651,1.784433,-0.330471,-0.297319,-0.232017,1.220268,0.928247,-1.322111,-0.659574,-0.481585,-0.093523,0.596228,-0.377195,-0.244368,-0.218914,2
0.189364,-0.306651,0.139183,-0.377961,-0.473021,-0.704379,1.153229,1.064766,-1.502267,-0.929381,-0.569624,0.044045,-0.364762,-0.377195,-0.313466,-0.400392,2
0.287742,-0.253448,1.410597,-0.285917,-0.511081,-0.826726,0.315232,0.682099,-1.000129,-0.062331,-0.584392,-0.758434,1.254915,0.079132,0.418023,0.328947,2
0.287742,-0.306651,0.26873,-0.032195,-0.295755,0.662789,-0.383896,-0.254918,0.255218,-0.129961,-0.37253,1.190443,-0.813202,-0.377195,1.53551,0.961464,2
0.287742,-0.175744,-0.001468,0.983761,4.783955,0.525437,-2.192372,-1.975886,1.581478,2.07398,1.954114,0.613422,-1.226957,0.079132,0.570516,-0.26724,2
-0.007393,-0.306651,0.629612,-0.332873,-0.161241,-0.06682,-0.610554,-0.10392,0.368295,-0.284749,-0.171318,0.968806,-0.592599,-0.377195,-0.630366,-0.267411,2
0.287742,-0.306651,0.864648,-0.225354,-0.094506,-0.485223,-0.505206,0.040873,0.565701,1.88633,-0.272279,0.372679,-0.242625,-0.377195,0.244086,-0.448718,2
0.287742,-0.306651,1.69375,-0.487881,-0.543406,-0.812443,1.097362,2.0204,-1.439021,-0.944621,-0.551448,-0.563546,1.036448,-0.377195,-0.868636,-0.638593,1
0.287742,-0.306651,-0.623295,-0.405708,-0.264473,-0.713325,0.607334,0.746222,-0.394496,-0.944621,-0.530149,-1.335455,2.675688,-0.377195,-0.532675,-0.570903,1
0.287742,-0.306651,-0.821317,-0.395569,-0.523594,-0.737275,1.852357,1.77632,-1.944993,-0.931524,-0.55017,-1.281956,1.607848,-0.377195,-0.530292,-0.576044,1
0.287742,-0.306651,1.765926,-0.427852,-0.384909,-0.663549,1.676777,0.96548,-2.071485,-0.880801,-0.583256,-1.132924,2.075356,-0.377195,-0.716143,-0.399536,1
0.287742,-0.306651,-0.295726,-0.355283,-0.534021,-0.882994,1.679969,2.469258,-1.580846,-0.952004,-0.580274,-1.285777,1.818917,-0.377195,-0.29917,-0.541256,1
0.287742,-0.306651,1.258841,-0.414512,-0.454251,-0.881696,1.245807,2.562339,-2.123233,-0.933191,-0.588652,-0.456549,0.736283,-0.377195,-0.282491,-0.548454,1
0.287742,-0.306651,1.47537,-0.380362,-0.55279,-0.433716,1.536313,2.432025,-2.311055,-0.925809,-0.566358,-1.201708,2.082261,-0.377195,-0.813833,-0.411874,1
0.287742,-0.306651,1.403194,-0.391568,-0.353627,-1.032898,1.884281,1.906634,-1.68434,-0.926285,-0.609242,-1.308705,2.057274,-0.377195,-0.68755,-0.56422,1
0.189364,-0.306651,-0.275368,-0.316331,-0.452687,-0.866403,1.164402,1.604637,-1.391107,-0.942478,-0.608532,-1.102354,1.061928,-0.377195,-0.068048,-0.399536,1
0.287742,-0.306651,-0.639951,-0.136245,-0.42349,-0.582033,1.140459,1.114409,-0.177924,-0.929143,-0.551732,-1.167316,1.459738,-0.377195,-0.439749,-0.454887,1
0.287742,-0.306651,-0.410467,-0.399838,-0.492311,-0.521292,1.301674,0.595223,-2.159647,-0.927714,-0.527451,-0.846325,0.740393,-0.377195,-0.27296,-0.174702,1
0.287742,-0.306651,1.33657,-0.417713,-0.525158,-0.961048,2.182767,3.232523,-2.914772,-0.908187,-0.59845,-1.266671,2.350371,-0.377195,-0.220541,-0.24976,1
0.287742,-0.306651,1.405045,-0.41131,-0.534542,-0.955133,2.393463,3.62967,-3.370913,-0.94486,-0.61052,-1.232279,2.041,-0.377195,-0.411157,-0.432781,1
0.287742,-0.306651,-0.839824,-0.420915,-0.474585,-0.769881,1.504389,1.892154,-1.297195,-0.955099,-0.603846,-1.304884,1.669821,-0.377195,-0.875784,-0.652131,1
0.287742,-0.306651,1.140398,-0.433721,-0.421405,-0.776951,0.735029,1.757704,-1.906661,-0.920808,-0.60058,0.647814,-0.101912,-0.377195,-0.6256,-0.549311,1
0.287742,-0.306651,0.964584,-0.308861,-0.520987,-1.00765,1.316039,2.394793,-1.826166,-0.93843,-0.614638,-0.731685,0.915626,-0.377195,-0.420688,-0.528747,1
0.287742,-0.306651,-0.823168,-0.382496,-0.519944,-0.785319,1.576217,1.633596,-1.322111,-0.947479,-0.548324,-1.278135,1.007188,-0.377195,-0.954413,-0.671667,1
0.287742,-0.306651,2.780096,-0.450796,-0.527765,0.075149,2.44933,3.689655,-3.581735,-0.925333,-0.617194,-1.285777,2.941661,-0.377195,-0.463576,0.630896,1
0.287742,-0.306651,0.929421,-0.39717,-0.424012,-0.84303,1.590583,2.057632,-2.123233,-0.941526,-0.605124,-0.945679,1.016394,-0.377195,-0.773328,-0.663441,1
0.189364,-0.306651,-0.808362,-0.415579,-0.551226,-0.822542,2.07263,2.475463,-2.182646,-0.956052,-0.59561,-1.320169,1.857547,-0.377195,-0.275343,-0.449575,1
0.287742,-0.306651,1.551248,-0.461468,-0.483969,-0.886024,1.671988,2.543723,-2.220977,-0.924142,-0.58922,-1.316348,2.927688,-0.377195,-0.67802,-0.552567,1
0.189364,-0.306651,-1.359864,-0.322734,-0.399507,-0.706832,0.672777,-0.30663,-0.147259,-0.938192,-0.474343,-1.29342,0.768338,-0.377195,-0.666106,-0.563534,2
-1.7782,-0.306651,0.107722,0.246606,-0.100762,0.046005,-0.782942,-0.664475,0.517787,0.727088,-0.23323,1.610789,-1.068162,-0.377195,1.111389,0.369047,2
0.287742,-0.306651,0.092916,-0.331539,-0.370311,-0.437467,0.781318,0.61384,-1.172619,-0.931524,-0.514813,-0.303696,0.383514,-0.377195,-0.482638,-0.430896,2
0.189364,-0.306651,-0.136568,-0.276846,-0.469892,-0.879099,0.240212,0.719332,-0.160675,-0.602897,-0.57999,0.410892,-1.418794,-0.377195,0.046321,-0.321563,2
0.287742,-0.306651,0.725847,-0.324068,-0.451123,-0.715922,-0.663228,-0.341794,0.393211,0.415607,-0.580984,2.038778,-1.523835,-0.377195,-0.89008,-0.678179,2
0.287742,-0.306651,1.005299,-0.466537,-0.517337,-0.870587,1.844376,2.382382,-2.40305,-0.938906,-0.593196,-0.494762,0.122966,-0.377195,-0.975857,-0.693088,2
-0.499284,0.100771,-0.295726,-0.214949,-0.038198,0.951776,-0.883501,-0.985088,0.843602,0.615402,1.083238,0.219826,0.106198,0.079132,0.043939,0.893774,2
0.287742,-0.306651,-0.245757,-0.086888,-0.23319,0.056681,-0.932983,-0.925103,0.75544,0.927121,0.70893,0.372679,-0.221255,-0.377195,-0.089492,-0.272552,2
0.189364,-0.306651,-0.682517,-0.209347,-0.146122,-0.658932,0.532313,0.001572,0.136391,-0.896518,-0.500897,0.884737,-0.419667,-0.377195,0.668206,-0.457115,2
0.189364,-0.189045,0.18545,3.707471,1.207877,2.066604,-0.391877,-1.014047,1.06784,1.261225,1.62979,-0.567368,0.552173,0.079132,-0.144295,0.185855,2
0.287742,-0.306651,0.840589,-0.455598,-0.449038,-0.584774,1.177171,1.85699,-1.69584,-0.922713,-0.542502,-0.643794,0.849215,-0.377195,-0.923438,-0.62574,2
0.287742,-0.306651,0.261328,-0.221086,0.07911,0.922055,-1.557091,-0.918897,1.242247,1.735352,-0.222154,1.58404,-1.466465,-0.377195,-0.358738,0.115423,2
0.287742,-0.306651,0.226165,-0.234425,0.150538,1.302369,-1.312875,-0.850638,1.316992,1.899904,-0.280657,2.065527,-1.82285,-0.377195,-0.67802,0.008147,2
-8.664674,0.977919,-0.453033,-0.161323,0.525925,0.662356,-0.849981,-1.502206,0.759273,0.452042,0.330788,-1.35074,3.039305,0.079132,-0.830512,-0.257815,2
0.287742,-0.306651,-0.105106,-0.00925,-0.044976,2.460913,-0.768576,-0.596216,0.500538,0.487286,0.566647,-0.391587,0.007897,-0.377195,-0.375417,0.10617,2
0.287742,-0.306651,0.601852,-0.450262,-0.49544,-0.866258,1.472465,1.557062,-1.973741,-0.923427,-0.596036,0.701313,-0.472105,-0.377195,-0.637514,-0.509211,2
0.287742,-0.306651,1.155204,-0.392635,-0.394815,-0.498352,1.193133,1.490871,-1.490768,-0.915807,-0.573458,-0.521512,0.885051,-0.377195,-0.742352,-0.264669,2
0.287742,-0.306651,1.197769,-0.349947,-0.275421,-0.394617,-0.318452,0.541443,-0.323583,-0.458826,-0.356484,-0.724042,0.386145,-0.377195,-0.680402,-0.418043,2
0.189364,0.433289,-0.330888,-0.149851,-0.11901,1.262693,-0.857962,-0.869254,0.958596,-0.05352,1.871187,-1.228457,2.07174,3.72975,-0.292022,-0.033666,2
0.090986,-0.306651,-1.246972,-0.343011,-0.354148,-0.380045,-0.551495,-1.018184,1.065923,0.659219,-0.388434,1.274512,-1.587781,-0.377195,-0.230072,-0.26981,2
0.189364,-0.306651,-0.71953,0.024633,-0.273336,-0.156271,-0.299298,-0.538299,0.628947,-0.421438,-0.041816,-0.521512,0.049486,-0.377195,0.775428,0.250804,2
-0.400905,0.102171,-1.07671,-0.031394,0.02958,0.557322,-0.912233,-1.247784,1.207748,1.394581,2.465735,-1.247564,2.404125,0.991786,-0.606539,0.609304,2
0.189364,-0.306651,-0.658458,-0.155454,0.043136,1.047576,-1.223488,-0.949924,1.127253,0.722801,0.15755,0.273324,-1.059614,-0.377195,0.263147,-0.303913,2
0.189364,-0.306651,-0.950864,-0.375026,-0.523072,-0.589679,1.137267,0.187735,-0.484574,-0.75578,-0.532278,-0.070595,-1.144437,-0.377195,-0.706612,-0.548797,2
