A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
-0.153603,1.755544,1.427969,0.862912,1.39144,3.193189,0.817931,2.602625,1.819582,0.171254,-0.548436,-0.794293,-2.686077,-2.147604,-0.252736,-1.16388,-3.021541,-0.501188,-0.62527,0.192464,-0.25936,2
1.173091,0.615235,-0.175301,1.727138,2.35351,1.611276,0.994346,1.49957,0.288701,-1.105419,-1.478472,-1.350667,-2.516302,-2.363155,-0.376728,-1.16388,-1.129933,0.032321,0.40557,1.664194,-0.449902,2
0.440439,1.424172,0.69921,-0.759548,-0.000647,-1.54567,-0.26576,-0.345927,0.114572,0.650973,1.762345,0.185238,-0.98094,-0.701327,0.547008,-0.094498,-1.851921,-0.575059,-1.809831,-0.747544,1.505663,2
2.56909,-1.928531,0.917837,-0.156221,1.311267,1.721323,0.773828,1.344011,-1.735545,2.32999,-0.591361,0.898337,-1.778147,-0.485777,-0.928489,-0.96211,-0.523464,-1.59283,-1.149732,-1.640076,0.29221,2
-1.37139,0.517772,-1.277549,-0.343741,-1.04289,-0.328285,0.91874,-0.098446,0.992471,2.128818,2.334674,0.435998,0.192726,-0.388431,-1.48645,-1.210959,-0.617322,-1.765195,-1.529515,0.39186,-0.891158,2
0.638453,0.693205,2.566655,0.675392,1.274825,0.049998,1.939426,1.216735,-0.22643,0.5117,-0.004723,0.005004,-1.062137,-1.417513,-1.083478,-1.775916,-1.137153,0.114399,-0.534845,-0.139862,-1.412642,2
-1.351589,-0.593298,1.145575,0.479718,-0.838815,0.98539,-0.177553,1.358152,1.094046,0.48075,0.66061,-0.277101,1.01946,-0.555309,0.187433,-1.136977,-0.292428,-3.209773,-0.390166,-1.725531,0.56298,2
0.480042,0.547011,0.043327,0.928137,-0.131839,1.583765,0.880937,1.054105,0.187126,0.728347,0.689227,-0.512188,-0.449468,-0.381478,-0.525517,-1.056269,-1.223792,-1.363011,-1.384836,-0.738049,-0.81093,2
0.509744,-0.544567,1.355093,2.004342,0.648022,0.283846,0.761226,3.090515,1.377005,0.24089,0.231363,-1.617099,-1.039992,-0.756953,-2.552776,-1.358924,-1.021635,-0.378071,-1.357708,-1.516641,-1.2221,2
-0.935759,0.673712,1.601049,0.593861,1.019731,1.597521,1.542492,1.075318,0.578915,0.372426,-1.73602,-1.867859,-0.567573,-0.631795,-0.655708,-1.089897,-0.429606,-0.443733,-0.498675,0.031049,0.282181,2
0.549346,0.868637,0.088874,-0.07469,0.174275,0.30448,0.465101,2.015743,1.340728,1.509825,1.447563,0.537869,0.583948,0.550258,-1.858424,-1.103349,-0.711181,-1.248101,-0.055595,-0.035416,1.345206,2
-0.618936,1.823767,1.300436,0.300351,2.105704,2.718615,2.027633,1.846042,1.07228,2.066919,0.553298,-1.969731,-0.870217,-1.688689,-1.412055,-0.807419,-0.285208,-1.89652,0.089084,0.192464,0.70338,2
1.648324,1.326709,-0.257287,-1.036752,-0.335914,-1.105486,0.628915,2.015743,-0.095833,1.146167,1.318789,-1.538737,-0.759493,-0.381478,-1.498849,-0.908304,-1.534246,-0.681761,-0.353996,0.249434,-0.299474,2
-0.054596,-0.213195,1.100027,0.300351,-0.073531,1.810735,0.547008,0.721774,0.724023,0.828933,0.674918,0.95319,0.510133,-1.292354,-0.674307,-1.291667,-1.007196,-1.059321,-0.408251,-0.671583,0.813693,2
-0.262511,0.049953,2.430013,1.75975,2.26605,2.53979,0.912439,0.488436,2.305691,0.627761,-0.984838,-0.904001,-1.202386,-0.478823,-1.021483,-1.81627,-0.119151,-2.873252,-0.10985,-0.339257,0.041496,2
0.014708,0.332594,0.854071,0.846606,0.305466,1.067924,0.376894,1.633916,1.522112,1.502088,0.188438,0.302782,-0.811164,-1.709549,-1.511248,-0.928481,-1.548686,-0.772047,-0.417293,0.591255,0.823722,2
-0.440724,-1.606906,3.113224,0.039453,2.149435,1.391184,1.977229,0.863192,-0.298983,0.372426,0.166976,0.161729,-1.726476,-1.334074,-1.443053,-0.477861,-1.90246,-0.23033,-1.43909,0.914086,-0.439874,2
-2.381262,0.810159,-0.37571,-0.930762,-0.102685,-0.995439,0.578511,0.9339,1.558389,0.666448,-0.648594,0.968863,-0.818546,-0.708281,-0.810697,-2.152553,-0.971096,-0.23033,-0.254529,-0.576633,-0.911215,2
1.925544,-0.758984,0.899618,0.985209,1.107192,1.343039,1.006947,1.167239,1.485836,1.006894,-0.491203,-0.919673,-1.615753,-1.799942,-0.649509,-0.773791,-2.155156,-0.435526,0.143339,-0.975424,-1.964211,2
0.004808,0.196147,0.69921,1.131964,1.29669,1.494353,0.950242,2.963239,1.674475,1.649099,0.352983,-0.081195,-1.896252,-1.94596,-0.463522,-1.022641,-2.184035,-1.075737,0.242806,-0.861484,-1.352471,2
-1.252581,0.849144,1.273107,0.626474,0.924981,2.292186,2.405665,1.42179,1.282685,-0.865559,-1.49278,-1.781661,-0.899743,-2.231043,-0.835496,-0.834322,-1.642545,-0.550435,-2.243869,0.3159,0.593066,2
-1.341688,0.205893,2.502888,1.384709,0.669887,1.143581,0.843133,0.721774,0.803832,0.68966,-0.691519,-0.927509,-1.482885,-0.534449,-2.558975,-0.975561,-1.101054,-1.921143,0.134297,-0.776029,-1.202043,2
-1.579305,-0.778476,-0.111535,1.44178,1.362286,1.494353,0.502905,2.758184,1.88488,2.407365,0.403062,0.208747,-1.999593,0.14697,-1.238468,-2.831846,-1.382629,-2.282288,-0.652397,-1.11785,-1.894012,2
1.470112,0.118177,0.817633,0.0313,-0.26303,-0.974806,0.534407,0.672278,1.747029,0.705135,1.454717,0.208747,1.01946,-0.17288,-0.92229,-2.502288,-1.534246,-1.264517,-1.809831,-1.09886,0.934036,2
-1.014965,1.999199,0.107093,-0.881844,2.863699,1.226115,2.361561,-0.246934,1.942923,0.202203,-0.06911,0.13822,-0.478995,-0.673514,-0.227938,-0.545118,-1.281551,-0.222122,-1.122605,0.847621,0.071582,2
-0.183306,0.205893,-0.01133,1.808668,2.594028,0.75842,1.422782,1.039963,1.195621,0.534912,0.596223,-2.001076,-1.069518,-1.410559,-1.368658,-0.995738,-0.667861,0.319595,-1.592812,0.39186,0.512837,2
0.628552,0.85889,1.209341,2.26524,2.178589,1.301772,1.523591,0.792483,2.443543,-0.200142,-0.655748,-1.836514,-1.682187,-2.001586,-1.281865,-2.636801,-1.115494,-1.863689,-1.122605,-0.557643,0.01141,2
-0.80705,-0.466597,1.464407,2.615822,1.486189,1.556253,1.27787,1.90968,1.137578,-1.074469,-0.584207,-0.958854,-2.073409,-1.528765,-1.294264,-1.27149,-1.137153,-1.806234,-1.185902,-1.706541,1.856661,2
-1.292184,-0.33015,-0.630776,-1.093824,-0.416087,-0.321407,1.139258,1.874326,-0.095833,1.440189,0.946775,2.011084,-0.892361,-1.320167,-0.717704,-1.056269,-0.826699,-1.822649,1.237476,-1.621086,-0.901186,2
-0.836752,0.888129,-0.403038,0.447106,0.23987,-0.266384,1.504689,1.025822,2.029988,-0.14598,-0.061956,-0.535697,-0.951414,-1.674783,-0.33953,-0.733437,-1.635325,-1.658493,0.450783,0.078524,0.061553,2
2.56909,1.726305,0.589896,-0.930762,0.801078,-0.039414,1.624399,1.803617,1.115812,-0.494163,0.403062,0.381144,-0.346127,-0.958598,-1.399656,-2.145827,-0.18413,-0.509396,-1.764619,-1.469166,0.031468,2
-0.757546,-1.840815,-1.049812,-0.417119,-0.488971,1.184848,0.937641,0.820766,1.435048,0.465275,0.453141,0.498688,-0.685678,-1.174149,-0.761101,-1.412729,-2.068517,0.524791,-1.701322,-0.206327,0.001382,2
0.975077,0.283863,0.015998,-0.408966,-0.299472,-0.699691,-0.933617,1.004609,0.985216,2.515688,2.32752,1.023717,0.008188,0.904874,-0.35193,-1.668305,-1.31765,-1.568207,-0.778991,0.58176,1.335177,2
1.430509,0.839398,0.316611,0.544943,-0.569143,-0.617156,0.597413,-0.303501,0.433808,1.70326,1.869656,0.13822,1.203998,-0.325852,-0.463522,0.329219,-1.570346,-1.10036,-0.236444,-0.719058,-0.981415,2
0.856268,0.605488,0.289283,-0.368201,2.120281,-0.562133,0.547008,0.325806,2.18235,0.975944,1.125628,0.631904,1.012078,-0.645701,-1.529847,-1.217685,-1.462048,0.45092,0.161424,1.179947,0.08161,2
1.252296,-0.681014,-0.749199,2.134791,1.303979,0.779053,2.418266,-0.12673,-0.016024,0.751559,0.023893,0.522197,-1.541937,-1.570484,-1.436854,-0.619101,-0.588443,-1.059321,-0.525802,-1.848967,-2.084554,2
-0.24271,2.79839,-0.129754,-0.938915,-0.787796,0.30448,0.502905,0.976325,1.768795,2.190717,1.569183,2.034593,1.816667,0.640651,-0.407726,-0.719986,-0.790599,-2.134547,-0.462505,-0.386733,-0.199189,2
0.381034,-0.008524,0.015998,-0.832926,-0.940853,-0.885393,-2.741869,-0.197438,0.092806,1.045581,2.234517,1.337167,0.318213,-0.054675,0.80119,-0.195383,-0.299648,-0.854125,-0.019425,-0.766534,-1.2221,2
-0.203107,-0.603044,-0.5579,-0.107303,-0.386933,-0.18385,-0.530383,0.050042,0.092806,1.053318,2.32752,0.467343,-0.257548,-1.424466,-0.63711,-0.598924,-0.083052,-0.79667,-0.697609,0.012059,-1.823812,2
-0.579334,0.001222,-0.348381,0.504178,1.041596,0.889099,0.874636,1.103601,0.397531,1.76516,1.254402,0.95319,-0.523284,-0.485777,-1.548446,-0.901579,0.147984,-1.371219,-1.520473,-0.880474,-1.944154,2
0.965176,1.823767,0.854071,2.142944,1.755861,0.868466,2.210349,2.5602,1.006982,-1.244692,-1.235232,-1.742479,-0.250167,-1.64697,-1.63524,-2.986536,-0.74006,1.394821,-0.715694,-0.139862,1.134607,2
0.341432,1.287725,-0.220849,1.140117,1.034308,2.422866,1.177062,0.60157,-0.02328,0.4498,-0.469741,-0.520024,-2.08079,-1.612204,-0.984285,-0.975561,-1.721963,-1.207062,-0.932713,0.173474,0.121724,2
-0.044696,-0.261926,-0.211739,-0.327435,-0.926276,-0.039414,0.4525,0.77127,1.77605,1.401501,1.712266,0.725939,0.200108,-0.485777,-1.48645,-0.625826,-1.425948,-1.871896,0.523122,-0.576633,-0.74073,2
-1.717915,0.585996,-0.056878,-0.319282,0.371062,0.675885,1.39128,1.252089,1.398771,0.333739,-1.263848,-0.621896,-0.55281,-0.979458,-1.108277,-1.258039,-0.400726,-1.650285,-0.010383,-0.187337,1.956947,2
0.361233,0.098684,0.589896,1.074892,0.648022,-1.098608,-0.14605,0.863192,1.260919,0.527174,0.667764,1.14126,-0.368271,-0.138114,-2.434984,-0.430782,-1.180473,-0.082589,-1.059307,-0.044911,0.031468,2
0.529545,-0.817461,0.088874,-0.514956,0.567849,-1.64196,0.981745,0.559144,1.050514,1.672311,2.255979,0.898337,0.738961,0.14697,-0.49452,-0.659455,-0.386286,-1.453297,0.604504,-1.839472,1.144635,2
-0.935759,1.024576,0.926947,-0.319282,1.559073,0.682763,1.75671,0.983396,-0.204664,1.455663,-0.112035,-2.087274,0.251779,-1.890334,-2.230398,-1.406004,-0.415166,-1.305556,-3.220454,-1.022899,0.282181,2
0.351332,0.274117,-0.084206,0.251432,0.356485,-0.328285,0.68562,1.443003,0.281446,0.387901,-0.061956,1.14126,-0.213259,-0.499683,-1.114476,-1.31857,-0.7545,-1.78161,-1.285369,-0.595623,-1.97424,2
-1.292184,0.65422,0.307502,-0.775854,0.028506,0.084387,-0.839109,-0.119659,1.638198,0.519437,0.90385,1.01588,0.141055,-0.673514,-1.077279,-0.410605,-0.234669,-0.640721,-0.806119,0.990047,0.141781,2
0.826566,0.088938,-0.257287,-0.743242,-0.780508,-1.41499,0.20678,-0.45906,2.117052,1.587199,0.796538,1.313658,1.270432,1.475041,0.001446,-1.036092,0.025246,-1.28914,-1.050265,-1.28876,-0.128989,2
-0.896156,-0.037763,-1.013374,-0.466037,-0.795084,-0.163216,-0.984021,-0.748966,2.414522,2.438314,3.336251,1.979739,-0.338745,0.814482,0.007645,-1.244588,-2.617228,-0.295993,-2.044935,-0.586128,0.472723,2
2.15326,-0.281418,-0.065987,0.267739,1.180076,0.751542,1.592897,0.44601,1.108557,0.92952,-1.922027,-1.429029,-0.944032,-0.47187,-1.827426,-1.547243,-0.465705,-0.468357,-0.968883,0.657721,-1.352471,2
-0.866454,1.45341,-0.530571,-0.417119,1.500766,0.297602,0.736024,1.167239,1.188366,0.194466,0.853771,1.431202,0.945644,0.251268,-1.418255,-0.477861,-0.77616,0.286764,-1.466218,0.828631,1.535748,2
0.509744,0.361833,0.863181,0.520484,-0.933564,-0.596523,0.427298,0.354089,0.143594,1.300915,-0.026186,1.282313,0.104148,-1.549624,-1.976216,-1.345473,-1.440388,-0.353447,0.016745,-0.006931,1.184749,2
0.014708,-1.148833,0.708319,1.44178,-0.554567,-0.458965,1.000647,0.615711,0.832853,0.999156,1.311635,-0.441662,0.657764,-0.798673,-0.835496,-0.888127,-1.389849,-1.239893,-1.457175,1.160957,1.074435,2
-0.589234,-0.758984,-0.621666,1.001515,0.021218,-0.025659,0.231982,0.983396,0.47734,1.215804,1.240094,1.039389,-0.486376,0.751903,-1.232268,-0.289543,-0.667861,-1.535375,-1.005053,0.078524,-0.550188,2
-0.25261,0.42031,0.680991,1.466239,1.879764,2.078972,1.555093,0.27631,0.361255,0.101617,0.596223,-1.178269,-0.870217,-1.452279,-1.356259,-0.128127,-0.653422,-0.107212,-1.086435,1.559748,-0.038732,2
0.519644,-0.135225,0.708319,1.368403,0.895828,-0.005025,0.030365,1.407648,0.854619,0.92952,1.368868,0.381144,0.908736,-1.862521,-0.748702,-0.686357,-1.758063,-1.609246,-0.715694,-0.282287,0.432609,2
-0.420922,0.585996,1.23667,0.928137,2.222319,2.622325,2.033934,1.754121,1.094046,1.153904,-0.31235,-1.891368,-2.073409,-2.717771,-1.536047,-1.244588,-1.158813,0.032321,-0.797076,-0.187337,-1.623241,2
-1.034766,-0.69076,1.245779,-0.066537,0.771925,1.85888,1.649601,1.082388,0.811087,1.641361,0.360137,-0.778621,-1.475503,-1.445326,-1.095878,-1.856624,-1.122714,-1.445089,-0.335911,-0.310772,0.282181,2
-1.886226,-0.944162,0.708319,0.471565,0.997865,-0.266384,0.843133,1.09653,-0.095833,1.339602,0.510374,-1.405521,0.68729,-0.965551,-0.550316,-1.311844,-1.021635,-1.674908,-2.13536,-0.738049,-0.449902,2
0.905772,-0.895431,1.58283,-1.50963,-1.13764,-0.397064,-0.108247,0.290451,0.999726,0.960469,2.177284,0.671085,0.436317,0.40424,-1.362459,-0.834322,-0.76894,-1.223478,-0.326868,0.420345,-0.550188,2
-0.935759,-0.028017,2.074742,0.919984,-0.642028,-0.135705,0.975445,1.301585,0.644214,1.5253,-0.462587,1.20395,-0.560192,-0.2146,-1.219869,-0.518215,-0.480145,-1.21527,-0.10985,0.961562,0.131753,2
0.282027,-1.616652,-0.357491,0.585708,-0.831526,0.27009,0.792729,-0.61462,0.622448,2.616275,1.061241,0.608395,-1.254057,-0.207646,-0.599912,-0.625826,0.046906,-1.97039,-0.344953,-0.339257,1.405377,2
0.31173,-1.031878,0.6901,0.047606,-0.663893,0.779053,0.534407,1.513711,1.014237,-1.028045,1.51195,-0.136048,-0.707823,-0.395384,-0.587513,-0.551844,-0.812259,-0.689968,1.011415,0.952066,0.141781,2
0.826566,-0.047509,-0.421257,0.308504,0.822944,0.1738,0.137474,0.255097,0.86913,1.355077,1.540567,-0.026341,0.45108,-0.673514,-1.908021,0.54444,-0.942217,0.212893,-0.372081,1.303383,-1.091729,2
0.074113,1.45341,1.327764,3.879547,2.484702,2.340332,2.015032,1.718766,0.789321,0.27184,0.274288,-0.833474,-1.113808,-2.870743,-2.459782,-0.834322,-1.974659,-0.763839,-1.213029,-0.035416,-0.219246,2
-0.450625,-0.447104,-1.195564,-0.751395,-1.006448,-1.126119,-0.152351,1.004609,2.813567,1.958595,1.876811,2.120792,0.87921,1.502854,-1.002884,-1.789367,-1.252671,-1.042905,0.080042,-0.443703,-0.610359,2
1.281998,0.254624,0.034217,0.194361,1.20923,0.999145,0.4525,0.141963,1.645453,1.13843,1.004008,0.561378,-1.667424,-0.207646,-1.244667,-1.197508,-0.76172,-1.387634,-0.399208,0.192464,-1.131843,2
-0.628837,-0.01827,1.40064,0.708004,1.078038,-0.073804,-0.593388,-0.119659,-0.030535,-0.099556,0.961083,-0.167393,-1.224531,-0.986411,-1.610442,0.618423,-0.653422,-2.20021,-1.014095,-0.823504,0.171867,2
0.856268,-0.505582,0.16175,1.001515,3.293716,2.560424,1.069952,1.761192,1.601921,0.751559,-0.247963,-0.841311,-2.472012,-1.918147,-2.2056,-2.663704,-1.115494,-1.133191,-1.285369,0.088019,0.392495,2
0.420637,0.42031,0.6901,-1.974355,0.436658,-0.218239,0.906139,0.431869,1.739773,1.084268,1.075549,0.788629,0.288686,-1.035084,-1.089678,-0.356799,-0.393506,-1.715948,-0.896543,0.002564,1.024293,2
0.192921,0.985591,0.69921,1.058586,-0.379645,1.04729,0.786429,1.075318,0.876385,1.122955,0.589069,-1.452538,-0.442087,-1.66783,-1.399656,-1.015915,-0.797819,-1.083944,-1.656109,0.33489,0.663265,2
-0.985263,1.901737,1.455297,2.05326,0.779213,2.491645,1.744109,0.983396,0.419297,1.068793,-1.149382,-1.287977,-3.247075,-0.527496,-1.35006,-0.941933,-1.90968,-1.018282,0.297061,-2.190788,-0.74073,2
0.400836,0.771174,0.025108,0.055759,-0.299472,0.318235,0.509205,1.945034,-0.516644,1.339602,0.510374,0.490852,-0.685678,-1.167195,-0.618511,-1.237862,-0.314088,0.385258,-2.379506,-1.678056,0.322295,2
0.272127,-0.261926,0.972494,-0.718783,1.005154,1.116069,0.32649,1.457144,-0.052301,-0.053131,1.061241,-0.614059,-0.427324,-0.562262,-0.649509,-1.668305,-1.30321,-1.847273,-0.724737,0.923581,-0.359645,2
-1.024865,0.166908,1.191122,0.919984,-0.58372,0.338869,0.843133,1.704625,1.848604,1.308653,0.603377,-0.590551,0.155819,-0.360618,-2.837956,-1.291667,0.169644,-1.10036,-0.498675,-0.225317,0.071582,2
0.489942,-1.012386,2.001867,0.659086,0.677175,2.127117,0.994346,1.188451,0.339489,-0.207879,0.724997,-0.951018,-1.121189,-0.624842,-1.641439,-1.1168,-0.104711,-1.280932,-1.457175,0.439335,-0.279417,2
-1.005064,0.839398,2.11118,0.398188,1.748572,1.226115,0.729724,0.757129,0.397531,-1.066732,-0.949067,0.091203,-1.283583,-1.278448,-0.649509,-1.36565,-0.870018,-0.854125,-0.390166,0.477315,-0.18916,2
0.004808,0.293609,-0.430367,0.602014,-0.649316,-1.3187,0.33279,1.782404,1.021492,1.246753,1.347406,0.083367,0.25916,-0.868206,-0.34573,-0.726711,-0.234669,-1.789818,0.713014,-2.399679,-1.091729,2
1.212694,0.508026,-0.776527,0.063912,0.830232,-0.321407,1.98353,1.266231,1.224643,-0.014444,1.26871,-0.363299,-0.287074,-1.320167,-0.829296,-1.849898,0.472879,-1.174231,-0.317826,-0.491178,0.713408,2
0.03451,1.45341,2.393575,0.11283,1.20923,1.164214,2.34266,2.355144,0.404787,0.697397,0.717843,-1.084234,0.428936,-1.758222,-0.091548,-1.385827,0.703915,-0.739215,-0.797076,-0.567138,1.445491,2
1.202793,1.76529,0.781195,0.275892,0.115967,1.769468,1.693705,0.792483,0.390276,0.558124,0.331521,0.357635,-1.711713,-1.042037,0.119238,-3.356448,-0.581223,-1.683116,-0.064637,-0.310772,1.224863,2
-0.886255,0.001222,0.134421,-0.979681,0.05766,-0.025659,0.824232,0.679349,1.565645,1.927645,1.325943,0.584887,0.908736,-0.756953,-0.686706,-1.459809,0.99271,-1.083944,-0.751864,-0.576633,-0.048761,2
-0.064497,1.76529,0.261954,0.471565,0.677175,1.941415,0.92504,0.156105,0.77481,0.163516,1.075549,-0.04985,-1.992212,-2.293623,-0.7797,-0.793968,-0.884458,-2.20021,-1.484303,0.629236,1.405377,2
-0.500128,1.102546,0.826743,0.178055,1.857898,1.556253,1.895322,1.789475,0.397531,-0.455476,-0.934759,-0.104703,-2.043883,-1.229775,-1.926619,-1.863349,-1.259891,-1.691324,-1.384836,0.657721,0.332324,2
1.539417,-0.593298,0.16175,-1.354722,-0.962718,-0.14946,-0.593388,0.834908,0.586171,2.384152,1.848194,2.011084,1.395919,-1.730409,-1.009084,-1.453083,-1.360969,-0.008718,-0.95984,-0.120872,-0.479988,2
0.163219,0.868637,0.562567,-0.082843,-0.612874,1.666299,0.673019,0.573286,1.485836,0.534912,-0.55559,1.76816,-0.427324,0.042671,-1.703435,-1.002464,-2.126276,0.37705,-1.059307,-0.291782,-0.429845,2
0.579049,-1.070863,-0.430367,-1.289497,-0.408798,-0.967928,1.032149,-0.169155,0.237913,1.277703,1.418947,1.603599,-0.050865,0.856201,-0.7735,0.107272,-0.978316,-0.090797,-0.426335,-0.899464,1.405377,2
-0.549632,-1.36325,0.16175,-1.477018,0.363773,-0.644668,-1.588872,0.304593,1.021492,0.395638,0.317212,0.255764,1.085894,-0.548356,-0.413925,-0.753614,-0.711181,0.68074,-2.144402,-0.491178,-1.97424,2
0.153318,-1.821323,0.143531,-1.19166,1.537208,-0.355797,-0.561885,0.071255,1.217387,0.782509,0.767922,1.58009,1.661654,0.397287,-0.767301,-0.982287,-1.115494,-0.599682,-0.390166,0.239939,0.803665,2
-1.08427,-0.388627,0.899618,1.515158,0.254447,-0.445209,1.15816,0.375302,0.876385,1.478876,0.338675,0.537869,0.569185,1.217771,-0.91609,-0.21556,-0.819479,-2.938915,-1.366751,0.971057,0.593066,2
1.499814,1.443664,1.965429,1.107505,0.458523,0.359503,1.366077,1.400577,1.282685,-0.734023,-1.220924,-0.786457,-1.933159,-1.730409,-2.125006,-2.071845,-0.256329,-1.666701,0.939075,0.56277,-0.32956,2
0.113716,0.488534,0.307502,0.72431,1.121769,1.205482,1.901623,2.355144,0.905407,1.169379,-0.999146,-1.585754,-2.110317,-0.736094,-0.550316,-0.91503,-1.433168,0.278556,-0.950798,-0.443703,2.658944,2
0.727559,0.556757,0.207297,0.569402,1.580939,1.205482,1.655902,0.983396,0.46283,2.18298,-0.841755,1.736815,0.059858,-1.097663,-1.443053,-1.917155,0.263502,0.368842,-1.267284,0.125999,1.375292,2
-0.302114,0.381325,-0.266396,0.699851,-1.713424,-0.37643,0.225681,1.351081,1.565645,2.190717,1.089857,1.509564,-0.471613,-0.673514,-0.612311,-1.755739,-0.119151,-0.131836,-0.51676,-1.222295,-1.332414,2
1.222594,0.118177,-0.348381,1.180882,0.830232,0.834076,1.051051,1.061176,0.564405,0.92952,-0.147806,0.710267,-0.693059,-0.423197,-0.525517,-0.518215,-1.519807,-1.190646,-0.155062,-0.462693,-0.680559,2
-1.321886,-0.778476,2.694188,1.743444,1.682976,1.459963,1.51099,0.940971,1.485836,0.349214,-0.326659,-1.068562,-1.645279,-0.409291,-1.802628,-1.170605,-1.851921,-0.862333,-2.650779,0.363375,-0.028704,2
0.192921,1.053815,1.036261,1.180882,1.165499,2.477889,3.728777,0.318735,1.768795,0.264102,-0.31235,-1.366339,-1.903633,-0.270226,-1.325262,-2.394677,-1.274331,-0.698176,-1.005053,1.103987,1.575862,2
0.46024,0.088938,1.318655,1.776056,-0.350491,0.607106,0.654117,1.563207,-0.647241,0.086142,0.08828,-0.543533,-0.161588,-0.680468,-1.926619,-1.392552,0.032466,-2.315119,0.911948,-0.795019,0.111696,2
-0.084299,0.556757,-0.175301,0.520484,-1.072044,-1.28431,-0.807606,0.863192,0.433808,2.051444,2.792538,1.501728,1.565694,0.946594,-0.63711,0.026564,-0.371847,-1.59283,-0.977925,-0.415218,-0.720673,2
0.796864,1.385187,-0.703652,1.074892,0.976,1.329283,1.788213,1.110672,2.68297,1.061056,-1.013454,-1.507392,-0.538047,-1.000317,-2.044411,-2.011314,-1.166033,-0.698176,-0.44442,0.012059,0.462695,2
-0.272412,0.508026,-0.084206,-0.417119,-1.618675,0.063754,0.811631,0.44601,0.353999,1.153904,1.418947,0.193074,0.392028,-0.631795,-0.829296,-1.836447,-1.498147,-0.517604,-0.299741,-0.405723,0.252095,2
0.905772,0.702951,0.107093,-0.351895,0.83752,0.957878,0.698221,2.312719,-0.306239,0.356951,1.447563,0.992372,-2.346526,-1.014224,-1.325262,0.120723,-0.545124,-1.502544,-0.769949,-1.649571,-0.469959,2
0.400836,0.732189,-0.302834,2.085873,0.61158,0.978512,2.474971,1.598562,1.333473,-1.198268,-1.342544,-0.535697,-1.770765,-1.111569,-2.248997,0.100546,-1.952999,-0.60789,-0.860373,0.012059,-0.289446,2
-0.717944,0.644473,2.083852,1.694525,1.07075,2.53979,1.025849,0.77127,0.085551,0.055192,0.066818,-0.974527,-0.663533,-2.467454,-0.847895,-0.800694,-1.801382,-0.927996,-0.381123,-0.908959,-0.219246,2
2.064154,-0.271672,0.498801,0.381882,-0.503548,-0.857882,0.049266,0.085396,1.623687,1.200329,0.846617,0.530033,0.97517,-0.353665,-1.170272,-0.807419,-0.76172,0.204685,-0.878458,-0.880474,0.56298,2
-0.005093,-1.139087,0.034217,-0.221445,-0.58372,-0.424576,-0.908414,-0.402494,0.46283,1.161642,1.211477,2.183482,0.97517,-0.2146,-1.182671,-0.276091,0.220183,-1.305556,-1.140689,0.534285,0.552951,2
-1.65851,1.209755,0.87229,1.33579,2.302492,3.069387,1.51729,1.853113,2.066264,0.4498,-1.328235,-1.272304,-2.368671,-2.968088,-1.598042,-1.627951,-1.476487,-0.205706,0.649717,-0.538653,-0.299474,2
0.450339,-1.129341,-1.696586,0.683545,-0.991872,-0.005025,0.547008,-0.147942,0.353999,1.796109,1.404639,1.180442,0.989933,-0.49273,-1.374858,-0.101224,-1.628105,-2.249457,-0.471548,0.268424,-0.921244,2
-1.203078,1.316963,0.735648,1.034127,0.983289,1.831369,2.374163,1.796546,0.716767,-0.037656,-1.485626,-1.327158,-2.663933,-1.410559,-1.759231,-0.827596,-1.9169,0.885935,-0.164104,1.066007,0.793636,2
1.608722,2.047931,1.291326,1.694525,2.841834,1.783223,2.726992,2.185444,1.493091,-0.741761,-0.619978,0.130384,-2.427723,-1.480092,-0.810697,-1.36565,0.176864,-0.049758,-1.628982,1.066007,0.091639,2
-0.312015,-0.427612,0.052436,-1.640079,1.959936,-0.41082,0.061867,1.853113,1.217387,0.496225,1.805269,1.258804,0.030332,-0.068581,-0.172142,-0.141578,-2.140716,-0.49298,-0.155062,-1.877452,0.332324,2
-1.995134,1.151277,0.444144,-0.245905,1.056173,0.600228,0.477703,0.219743,1.123067,1.037843,0.431678,0.07553,-1.593608,-1.765175,-1.641439,-0.659455,-0.906117,-0.295993,0.215679,0.496305,-0.841015,2
1.628523,-2.074725,1.491735,-0.131762,-1.203236,0.380136,-0.719398,-0.756037,1.413282,1.649099,-0.512666,0.859155,0.798013,-0.019909,-1.145474,-1.224411,-0.617322,-0.53402,-0.164104,-1.26977,-0.60033,2
-0.678341,0.274117,1.364202,0.259586,0.779213,0.469549,0.80533,0.226814,2.015477,0.06293,1.097011,0.475179,-1.231912,-1.195008,-0.116346,-2.031491,-1.101054,-1.231685,-0.923671,0.48681,-1.713498,2
-0.411022,0.556757,-0.111535,0.267739,-1.582233,0.118777,0.484003,0.156105,1.304452,0.457538,1.247248,0.70243,-1.660042,-0.430151,-1.250867,-2.266889,-0.675081,0.229309,-0.019425,-0.709563,0.663265,2
-1.341688,0.57625,0.635443,0.928137,0.094102,-0.335163,0.458801,0.764199,0.927173,0.186728,0.825155,1.109915,0.554422,0.38338,-0.792099,-1.654854,-2.032418,0.951598,-0.344953,-0.766534,2.388174,2
