A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Class
0.21331,-0.296603,1.212911,1.511562,-0.318846,-0.346013,0.032493,0.401967,0.05217,0.222218,-0.409764,1.185967,-0.442152,-0.362062,0.669262,-0.289402,2
0.131641,0.160172,-1.191231,0.046734,0.780152,0.274711,-1.105946,-1.600794,1.465785,0.824044,0.231092,-0.302154,0.134593,0.125754,-0.409137,-0.275676,2
0.21331,-0.296603,-0.465811,0.356259,1.950734,0.770426,-2.59929,-1.984531,1.829897,2.076948,1.83523,1.168511,-2.582392,-0.362062,-0.023995,-0.226518,2
0.21331,-0.296603,-0.919673,-0.323274,-0.306524,-0.455729,-0.607022,-1.163162,1.327538,1.487501,-0.312059,1.980214,-1.6662,-0.362062,-0.58097,-0.506304,2
-0.113364,-0.296603,-1.031714,-0.260528,-0.212056,-0.195404,0.317103,-0.852723,0.862175,0.944409,-0.506581,0.972132,-1.65795,-0.362062,-0.583933,-0.343348,2
0.294978,-0.296603,1.150243,-0.371465,-0.346423,-0.88977,-1.272254,0.475265,0.772607,-0.482853,-0.519312,1.478355,-1.086646,-0.362062,-0.349885,-0.27408,2
0.21331,1.101832,-1.233009,0.493071,-0.043069,-0.141045,-0.394421,-1.255862,1.481362,-0.238699,-0.253288,-1.11822,-1.011174,0.61357,1.635081,-0.122456,2
-3.543438,-0.296603,0.764745,-0.112719,-0.065366,-0.0295,-0.48872,-0.417247,0.379287,0.119763,-0.183266,0.95904,-0.279624,-0.362062,-0.240267,0.090935,2
0.294978,-0.296603,0.702078,-0.268937,-0.220857,-0.556468,0.04278,-0.712595,0.394864,0.943882,-0.433746,0.352445,-2.278048,-0.362062,-0.815018,-0.425385,2
0.131641,-0.296603,-1.445697,-0.188079,-0.087076,-0.378928,0.421689,-0.781581,0.979003,-0.688817,-0.440704,-1.061489,0.339245,-0.362062,-0.530605,-0.433684,2
0.294978,-0.296603,0.339368,-0.010514,0.973195,4.876448,-0.763043,-1.848714,0.955637,2.709326,1.892965,1.199059,-0.602924,-0.362062,0.106361,-0.153579,2
0.294978,-0.296603,1.026808,0.004687,-0.392777,-0.262064,0.485126,0.964637,-0.898029,-0.925333,-0.442925,-0.572721,0.75592,-0.362062,1.646932,0.450683,2
0.131641,-0.296603,-1.270989,-0.323597,-0.330581,-0.351,-0.778473,-1.232148,1.261336,0.779796,-0.407988,1.775106,-1.976336,-0.362062,-0.172127,-0.195555,2
0.21331,-0.296603,-0.767752,-0.464614,-0.427396,-0.077543,0.11479,-0.716906,0.342292,0.777689,-0.085413,-0.179962,0.131259,-0.362062,-0.506904,-0.119104,2
0.294978,-0.296603,1.231901,-0.396693,-0.451453,-0.142707,0.594855,0.589523,-1.213463,0.558029,-0.457876,-0.489806,0.584967,-0.362062,-0.000294,-0.143683,2
0.294978,-0.296603,-0.756358,-0.291254,-0.214989,0.433134,-0.955069,-1.2882,1.341168,1.255199,0.467804,0.326261,-0.321748,-0.362062,-0.326184,-0.18917,2
0.21331,-0.296603,-1.138059,0.101071,-0.491939,-0.6597,0.702869,0.703782,-0.39567,-0.974322,-0.465426,-1.144404,1.202081,-0.362062,-0.098061,-0.405913,2
0.21331,-0.296603,-1.094381,-0.373082,-0.43385,-0.738163,1.311523,0.908585,-0.960337,-0.993022,-0.592147,-1.113856,0.974612,-0.362062,-0.649111,-0.431609,2
0.131641,-0.296603,-1.878671,-0.220422,-0.048937,-0.31526,-0.099525,-1.070461,1.012104,-0.855801,-0.459209,-1.135676,-0.289629,-0.362062,0.19524,-0.289721,2
0.294978,-0.132339,0.007042,1.284836,5.451917,0.692295,-2.540997,-2.230295,1.785114,2.344543,2.034193,1.020136,-1.591079,0.125754,0.823319,-0.19316,2
0.131641,-0.296603,-1.618507,-0.263439,-0.114067,-0.629113,-0.180107,-1.365809,0.846598,0.04944,-0.415982,-1.18368,-0.077781,-0.362062,-0.13065,-0.276953,2
0.294978,-0.296603,1.744632,-0.348825,-0.163941,1.074803,-1.052796,-0.497012,0.437701,-0.243966,-0.153807,0.666652,0.01103,-0.362062,-0.284707,0.691845,2
0.294978,-0.296603,-0.194253,-0.279287,-0.345836,1.866085,0.234806,0.421369,-0.364516,-0.945877,-0.447514,-0.467986,0.088608,-0.362062,-0.385436,0.362262,2
0.21331,-0.296603,0.443813,-0.357881,-0.344663,-0.153014,-1.138522,-0.79236,0.772607,0.98655,-0.557506,2.748277,-2.15466,-0.362062,-0.4121,-0.224124,2
0.21331,-0.296603,-0.904481,-0.038653,0.521392,0.881139,-1.272254,-1.482224,1.358693,-0.220789,0.209034,-0.371978,-0.187829,-0.362062,0.263381,0.024061,2
0.294978,-0.296603,-0.255021,-0.0959,-0.051284,-0.262397,-1.087086,-1.128669,1.214605,0.901742,-0.334709,2.211506,-2.047069,-0.362062,1.066255,0.008899,2
0.294978,-0.296603,-0.401244,-0.259234,-0.026053,-0.275031,-0.109812,-0.624206,0.182627,-0.382505,-0.256693,-0.939297,0.49405,-0.362062,-0.646148,-0.244553,2
0.131641,0.089021,-0.967148,-0.240151,-0.41214,-0.245108,-0.077236,-0.32239,0.18068,-0.514985,-0.178381,0.387357,-0.393007,0.61357,0.334484,0.203935,2
0.294978,0.910338,0.176053,0.072932,0.235641,0.788213,-1.174527,-1.298979,1.101672,1.159328,0.917543,1.482719,-0.556939,2.077018,4.037778,-0.006264,2
0.21331,0.46059,0.001345,12.431309,0.034383,0.943145,-1.124806,-1.413238,1.526146,0.942039,2.222941,-0.559629,0.470882,2.564834,0.63371,0.877624,2
0.21331,-0.296603,-0.013847,-0.168673,-0.358158,-0.698101,-0.217826,0.082905,-0.074394,-0.944297,-0.555878,2.036946,-1.371859,-0.362062,-0.118799,-0.430492,2
0.294978,-0.296603,1.421801,-0.278963,-0.012558,0.416011,-0.920778,-0.574622,0.653832,1.205947,-0.378972,1.770742,-1.680767,-0.362062,-0.752803,-0.417245,2
0.21331,-0.296603,0.626118,-0.210719,-0.436784,-0.864004,0.171369,1.387178,-0.49692,-0.96563,-0.539297,0.679744,-0.281555,-0.362062,-0.6817,-0.506942,2
0.21331,-0.296603,-1.506466,-0.301604,-0.47551,-0.886279,0.610286,-0.115431,0.054117,-1.004347,-0.503176,-1.122584,0.521255,-0.362062,-0.471353,-0.407669,2
0.21331,-0.296603,-0.883592,0.293837,-0.011384,-0.181274,-0.901919,-1.057527,1.263283,0.525633,-0.418646,1.500175,-1.771334,-0.362062,0.340409,-0.320205,2
0.294978,-0.296603,-0.230334,-0.244033,-0.476097,-0.430793,0.749161,1.199622,-0.7481,-0.976692,-0.51043,-0.843289,0.24078,-0.362062,0.115249,-0.212632,2
0.131641,-0.296603,-0.984239,-0.293518,-0.173916,-0.12625,-1.066512,-0.885061,1.181504,0.066297,-0.217463,2.137318,-1.576335,-0.362062,0.038221,-0.223804,2
0.294978,-0.296603,0.217832,-0.157676,-0.04835,-0.731015,0.534847,0.470953,0.0658,-0.760457,-0.45684,0.265165,-0.013016,-0.362062,-0.655036,-0.523541,2
0.21331,-0.296603,-0.655711,-0.421597,-0.410966,-0.592208,0.267382,0.263994,-0.039345,-0.961416,-0.572902,1.86675,-1.625831,-0.362062,-0.791317,-0.39506,2
0.21331,-0.296603,-1.255797,-0.191636,-0.142818,-0.411178,-0.152675,-0.50348,0.441595,-0.98275,-0.533376,0.413541,-0.483398,-0.362062,-0.047696,-0.398731,2
0.294978,-0.296603,0.582441,-0.101722,0.247376,0.742831,-1.988922,-1.400303,1.524198,1.918393,0.667507,1.408531,-0.706654,-0.362062,-0.548381,-0.171295,2
0.131641,0.380654,-1.521658,-0.13924,-0.122868,1.041224,-1.604871,-1.460666,1.44826,0.874613,1.275499,-0.262878,-0.848647,1.589202,0.278194,0.246709,2
0.294978,-0.296603,0.168457,0.08781,-0.239046,-0.002404,-0.605307,-0.553064,0.665515,0.688139,-0.488372,2.377337,-1.564751,-0.362062,0.879609,-0.183744,2
0.21331,-0.296603,-0.786742,-0.416746,-0.409793,0.380603,0.637718,0.173449,-0.403458,-0.675384,-0.507025,-0.23233,-0.352814,-0.362062,-0.498016,-0.06835,2
0.294978,-0.011118,-0.760156,-0.244033,-0.338209,-0.312766,-0.104668,-0.581089,0.805708,0.063399,-0.195553,-1.170588,1.37865,0.61357,0.441139,0.712913,2
0.294978,-0.296603,0.797028,-0.319392,-0.419181,-0.238126,0.908611,0.380408,-1.287454,-0.934025,-0.532191,0.334989,-0.235921,-0.362062,-0.106949,-0.109847,2
-0.521706,3.172253,-0.02714,1.214004,2.600861,4.17859,-1.964919,-1.956505,1.623502,1.99846,3.37586,0.029509,-0.00617,5.003913,-0.776504,2.860707,2
0.294978,-0.296603,0.740058,-0.392488,-0.356985,-0.660531,-0.048089,0.016074,-0.345044,-0.904789,-0.596144,2.569353,-1.889456,-0.362062,-0.163239,-0.215345,2
-0.031696,-0.296603,0.200741,0.421916,1.28183,2.072051,-2.283819,-1.788351,1.705281,2.154119,1.674313,1.591819,-1.355712,-0.362062,0.281157,0.025338,2
0.21331,-0.296603,-1.166544,-0.372759,-0.397471,-0.621632,0.8246,-0.113275,-0.060764,-0.98196,-0.590222,0.029509,-0.076903,-0.362062,-0.222491,0.366252,2
0.21331,-0.296603,0.69828,-0.147973,0.051985,-0.533195,0.058211,-0.578934,0.359816,0.574886,-0.530859,0.339353,-2.218372,-0.362062,-0.527643,-0.268653,2
0.294978,-0.206126,0.529268,-0.312924,-0.406859,0.882801,0.510844,1.206089,-0.792884,-0.96168,-0.538705,-0.267242,0.599008,0.125754,0.586308,14.073066,2
0.294978,-0.296603,-0.691792,-0.183874,-0.422115,0.065254,0.579424,-0.242625,0.005439,-0.741493,-0.50895,0.330625,-0.457773,-0.362062,0.384849,-0.08862,2
0.294978,-0.296603,0.561552,-0.34365,-0.477857,-0.912046,0.382255,1.156505,-0.759782,-0.916905,-0.59718,0.76266,-0.662951,-0.362062,-0.335072,-0.433524,2
0.294978,-0.296603,0.234923,-0.181287,-0.315912,0.221183,0.584568,0.386876,-0.058816,-0.695138,-0.417462,-0.773465,1.30037,-0.362062,-0.338034,-0.211515,2
0.294978,0.144361,0.054517,0.231414,1.284764,0.982044,-2.225526,-1.676248,1.662444,2.209692,2.816277,0.732112,-0.661722,1.101386,0.367073,0.195316,2
0.294978,-0.296603,-0.748762,-0.388284,-0.413314,0.706425,-0.236686,-0.604803,0.679145,-0.684339,-0.009766,-1.017849,0.405765,-0.362062,-0.346922,-0.132032,2
0.21331,-0.296603,-0.929168,-0.118864,-0.418594,-0.738163,1.19665,1.063805,-0.829879,-0.992759,-0.586077,-0.529082,-0.683135,-0.362062,0.396699,-0.275037,2
0.21331,-0.207005,0.204539,-0.009544,-0.014905,1.772495,-1.195101,-1.419705,0.860228,1.071886,0.380018,1.487083,-0.966242,0.125754,-0.189902,1.30297,2
0.21331,-0.296603,-1.477981,-0.353353,-0.339382,-0.741488,0.732016,0.059191,-0.142543,-0.984594,-0.601473,-1.070217,-0.302968,-0.362062,-0.518755,-0.295786,2
0.131641,-0.296603,-0.680398,-0.252118,-0.093531,0.2275,-0.245259,-0.572466,0.303349,-0.965367,-0.371866,0.444089,-0.400204,-0.362062,-0.323221,1.195237,2
-0.276701,1.555972,-1.677376,0.134708,0.685097,1.505853,-2.237527,-1.848714,1.716964,2.111978,3.688664,-1.035305,-0.400028,2.077018,-0.533568,0.566396,2
0.294978,-0.296603,1.393316,-0.488224,-0.510715,-0.868658,1.12807,1.167284,-2.438207,-0.928757,-0.62205,-0.852017,1.177158,-0.362062,-0.948337,-0.467201,2
0.294978,0.00645,0.238721,1.010564,0.178725,0.762945,-1.74889,-1.395991,1.302226,1.449311,1.365654,1.159783,-0.519905,1.101386,0.375961,0.266659,2
0.294978,-0.296603,0.388742,-0.413188,-0.498393,-0.965906,1.395534,1.41736,-1.850174,-0.976956,-0.605322,-0.158142,-0.160975,-0.362062,-0.240267,-0.383568,2
0.21331,-0.123555,-0.927269,-0.016336,-0.243741,0.136735,-0.673888,-1.258018,1.294437,0.841691,0.420876,-0.952389,0.39383,0.125754,0.08266,0.353484,2
0.294978,-0.296603,0.910969,-0.404779,-0.459081,-0.71622,-0.29498,0.337292,0.132002,0.087367,-0.446033,0.557553,-0.13026,-0.362062,-0.056584,-0.150067,2
-0.930048,2.207755,-0.617731,0.269579,0.937403,0.841076,-0.884773,-1.443419,1.315856,1.415335,1.875792,0.592464,-0.195377,3.540465,-0.31137,0.20601,2
0.21331,-0.296603,-1.012724,-0.425478,-0.422702,-0.038976,0.582853,0.08506,-0.070499,-0.784951,-0.375567,-0.834561,0.446134,-0.362062,-0.660961,-0.175444,2
0.294978,-0.296603,0.005143,0.027004,-0.267211,-0.525714,0.154224,-0.380598,-0.18538,-0.148886,-0.403399,-0.27597,0.458596,-0.362062,0.787767,0.160842,2
0.294978,-0.296603,-0.330981,-0.28899,-0.181544,1.272956,-0.234971,-0.367663,0.43186,-0.934551,-0.403399,-0.031586,-0.536228,-0.362062,0.097473,0.049438,2
0.21331,-0.296603,-0.530377,-0.175788,-0.438544,-0.384247,0.642861,-0.656543,0.75703,0.078412,-0.34522,0.396085,0.039113,-0.362062,-0.237305,-0.333612,2
0.21331,-0.296603,-1.024118,0.192602,0.796581,0.165826,-1.616872,-1.635287,1.477467,0.781903,-0.212134,2.176594,-2.028991,-0.362062,0.435214,-0.206408,2
0.294978,-0.296603,0.367853,-0.276376,-0.177437,-0.35499,-0.919064,-0.609115,0.686933,0.798496,-0.367425,0.077513,-0.469532,-0.362062,-0.201753,-0.074734,2
0.21331,-0.296603,-0.708883,0.23012,0.698592,2.410507,1.064633,-0.913086,1.208764,0.644155,-0.408136,1.696555,-1.335001,-0.362062,3.089735,0.451002,2
0.294978,-0.296603,1.222406,-0.321333,-0.423875,-0.356985,0.337677,0.833131,-1.287454,-0.935605,-0.575419,1.094324,-0.541494,-0.362062,-0.056584,0.107534,2
0.21331,-0.296603,-1.13616,-0.156706,-0.112894,-0.614318,-0.56073,-1.148071,1.111407,-0.551332,0.025911,-1.2055,1.343547,-0.362062,-0.29952,-0.218218,2
0.21331,-0.296603,-1.117169,-0.421597,-0.465535,-0.588717,0.594855,1.186687,-0.179538,-0.963787,-0.518276,-0.974209,0.273953,-0.362062,-0.817981,-0.426183,2
0.294978,-0.296603,-0.040433,-0.257617,-0.349357,0.657884,-0.656743,-0.302988,0.636308,-0.2466,0.148487,-0.869473,-0.625215,-0.362062,0.384849,-0.06021,2
-5.748486,0.899797,1.545237,1.403859,3.676975,2.587382,-2.042072,-1.893986,1.711123,2.726182,3.419383,1.299431,-0.426531,1.589202,6.784141,1.892548,2
-4.278454,0.797022,0.563451,0.60595,-0.34525,-0.580904,0.483411,0.593835,-0.350886,-0.580567,-0.421755,-1.074581,2.328893,0.61357,0.414475,0.491223,2
0.21331,-0.296603,-0.304395,-0.393459,-0.443825,-0.681311,0.872607,0.253215,-0.38204,-0.588469,-0.591555,-0.694913,0.628671,-0.362062,-0.266931,-0.09676,2
-3.46177,7.63723,2.392193,2.445313,7.710935,7.079237,-2.012926,-2.353177,1.584559,2.63795,3.258022,-1.144404,3.47975,1.589202,0.553719,1.310631,3
-0.113364,-0.296603,1.239497,-0.409954,-0.345836,-0.38724,-1.05794,0.078593,0.577894,-0.066711,-0.259062,1.949666,-1.212315,-0.362062,-1.049067,-0.542534,3
0.294978,-0.296603,0.572946,-0.433241,-0.432677,-0.69943,0.166226,0.395499,-0.56507,-0.620338,-0.545811,0.566281,-0.441625,-0.362062,-0.915748,-0.459221,3
0.294978,-0.296603,1.040101,-0.163174,0.386437,0.096839,-1.728316,-0.783737,1.2516,1.716906,0.111773,1.80129,-1.168261,-0.362062,-0.498016,-0.245989,3
0.049973,3.708085,-0.203748,1.204948,2.426007,3.094733,-2.376403,-1.934947,1.701387,1.988452,4.538253,0.623012,-0.110427,2.564834,0.69,-0.02414,3
0.21331,-0.296603,-0.270213,-0.233683,0.129437,0.245453,-1.62373,-1.389524,1.376217,1.898376,-0.077863,1.168511,-1.582654,-0.362062,-0.009182,0.111205,3
0.21331,-0.165719,-0.680398,-0.403485,-0.364026,1.113204,0.178227,0.432148,-0.014033,-0.980643,-0.25092,-1.105128,0.603747,0.125754,-0.773542,1.157251,3
0.294978,-0.215789,1.220507,0.02474,-0.442065,-0.503272,1.1435,2.20208,-1.943636,-0.930074,-0.586225,-1.105128,1.588918,0.125754,2.393516,1.007063,3
-1.991738,0.18916,-1.240605,0.188721,-0.100572,1.128165,-1.556864,-1.650378,1.596242,2.3427,1.788006,-0.642545,0.565836,0.61357,1.169947,0.496011,3
0.049973,-0.296603,0.836907,0.096866,0.914519,-0.008721,-1.539719,-1.367965,1.232129,2.134365,0.080981,2.525713,-1.949307,-0.362062,0.144875,-0.333931,3
0.21331,-0.296603,-0.984239,-0.144739,-0.380455,-0.285503,0.378826,-0.484077,0.318926,-0.41095,-0.361652,-0.51599,0.422439,-0.362062,0.944787,-0.196353,3
0.294978,-0.296603,-0.150576,0.054173,-0.205601,-0.13506,-0.308696,-0.652232,1.140614,0.796916,-0.457876,0.884852,-1.884366,-0.362062,0.447064,0.241282,3
0.21331,-0.296603,-0.393648,-0.14862,-0.358158,-0.262895,0.450835,0.242436,0.176786,-0.962733,-0.47046,0.426633,-0.458826,-0.362062,1.685446,0.933646,3
-0.113364,-0.157813,1.547136,-0.23433,0.08367,0.887289,-1.469424,-0.829009,0.864122,1.772479,0.631978,1.303795,-0.618194,0.61357,-0.797243,-0.347817,3
-2.563417,4.017287,-1.394424,2.596033,3.669934,3.569004,-2.414123,-2.223828,1.7267,-0.533685,2.484968,-1.109492,-0.659616,2.564834,3.717814,2.48053,3
0.049973,3.830185,-0.577852,1.153198,3.188206,2.252583,-2.179234,-1.973752,1.607925,1.81146,3.174232,1.356163,-0.642591,5.491729,0.381886,1.334891,3
0.21331,-0.296603,-1.28808,-0.114336,0.043771,-0.303457,-0.955069,-1.408926,1.444366,2.01479,0.047525,-0.590177,-0.983267,-0.362062,-0.660961,-0.378142,3
0.294978,-0.296603,1.689561,-0.413511,-0.378108,-0.582068,-1.205388,-0.361195,0.278037,-0.785478,-0.5655,2.604265,-1.729736,-0.362062,-0.942412,-0.393464,3
-0.113364,-0.146394,0.616623,0.714946,1.356348,0.946802,-1.591154,-1.475756,1.341168,2.097492,1.250776,2.377337,-1.549657,0.61357,1.543239,0.492659,3
0.294978,-0.296603,-0.530377,-0.286402,-0.507782,-0.789198,1.652712,1.320348,-1.29719,-0.757033,-0.611244,-1.196772,1.604363,-0.362062,0.002669,-0.246149,3
0.294978,-0.296603,0.686886,-0.383756,-0.302416,-0.462545,0.226234,0.481732,-0.290525,-0.921119,-0.548624,1.295067,-0.720871,-0.362062,-0.418025,-0.082555,3
0.21331,-0.296603,-0.976643,0.069051,0.455675,1.230566,-0.293265,-1.467133,1.311961,0.215107,-0.01095,-0.943661,0.652014,-0.362062,0.666299,0.14552,3
-5.176807,-0.296603,-1.381131,0.227856,0.017367,0.17846,-1.952918,-1.833623,1.718911,1.444043,2.887483,0.570645,-0.744917,-0.362062,1.356593,-0.102984,3
0.21331,-0.296603,-0.570256,-0.227861,0.216278,-0.342855,0.402829,-1.042436,0.868016,-0.220789,-0.512206,-0.354522,-0.641889,-0.362062,-0.19879,0.129559,3
0.294978,1.47955,0.816018,0.946848,3.097258,1.807404,-2.036929,-1.775416,1.555352,2.939784,2.790962,1.194695,-0.433025,5.003913,3.463027,-0.01201,3
0.21331,-0.296603,-0.902582,-0.216864,-0.243154,-0.187591,-1.400843,-1.370121,1.434631,1.490662,0.340196,1.137964,-1.530877,-0.362062,0.73444,0.01656,3
0.294978,-0.296603,-1.088684,-0.281874,-0.4139,-0.571928,-0.06352,-0.479766,0.681092,-0.944033,-0.194221,-0.642545,0.375752,-0.362062,-0.225454,-0.41517,3
-0.113364,0.203215,-0.663307,0.157671,1.163891,3.578812,-1.627159,-1.820688,1.798743,2.301612,1.39008,-0.284698,0.274479,1.101386,-0.370623,0.926463,3
0.21331,-0.296603,-0.60064,0.192279,-0.441478,-0.794019,1.062918,0.432148,-0.004297,-0.9788,-0.546847,-1.192408,1.447979,-0.362062,0.983301,-0.140331,3
0.294978,-0.296603,0.81222,-0.133095,0.117116,0.034667,-1.112804,-1.107111,0.877752,2.417763,0.42591,1.543815,-0.803715,-0.362062,-0.240267,-0.121658,3
-0.195033,6.243187,-0.591145,-0.1166,0.863471,4.588694,-1.954632,-1.825,1.594295,1.754833,4.581924,0.160429,0.054909,2.564834,-1.043141,0.207925,3
0.294978,-0.296603,-0.631024,-0.399604,-0.229658,-0.735005,0.466266,0.60677,-0.222375,-0.994076,-0.555729,-1.2055,2.575844,-0.362062,-0.548381,-0.475979,1
0.294978,-0.296603,2.519426,-0.179669,-0.548268,-1.089918,2.705425,4.043154,-3.489656,-0.971952,-0.64544,-1.022213,2.101775,-0.362062,-0.666887,-0.474702,1
0.294978,-0.296603,2.618175,-0.453941,-0.509542,-0.970893,2.055623,2.273222,-2.905517,-0.976166,-0.633597,-1.057125,2.247453,-0.362062,-0.83872,-0.511731,1
0.294978,-0.296603,1.613601,-0.467525,-0.49546,-1.081773,2.799724,3.129084,-3.563646,-0.988281,-0.649437,-1.144404,2.767331,-0.362062,-0.972038,-0.583712,1
0.294978,-0.296603,1.300265,-0.407043,-0.442651,-0.929002,1.165789,2.518986,-1.96116,-0.979853,-0.611392,-0.206146,0.507389,-0.362062,-0.225454,-0.45539,1
0.294978,-0.296603,2.861248,-0.454264,-0.525971,0.173473,2.444819,3.674508,-3.460449,-0.972742,-0.646477,-1.148768,2.859828,-0.362062,-0.462465,0.643325,1
0.294978,-0.296603,1.746531,-0.499221,-0.543574,-0.849209,0.992623,1.934758,-1.28356,-0.994076,-0.577935,-0.323974,0.825599,-0.362062,-0.966113,-0.539023,1
0.294978,-0.296603,1.450286,-0.406396,-0.533599,-1.013616,2.384811,3.611989,-3.246265,-0.994339,-0.639519,-1.087673,1.898177,-0.362062,-0.397287,-0.347338,1
0.21331,-0.296603,-0.820925,-0.411571,-0.552375,-0.860845,2.040193,2.409039,-2.039045,-1.006718,-0.623975,-1.188044,1.702301,-0.362062,-0.228417,-0.362979,1
0.21331,-0.296603,0.426722,-0.467525,-0.487245,-0.936981,2.333375,2.997579,-3.000927,-0.991178,-0.638335,-1.096401,1.482029,-0.362062,-0.720214,-0.527691,1
0.294978,-0.296603,1.433195,-0.382138,-0.393951,-0.776564,1.265231,1.19531,-2.093565,-0.94377,-0.569941,-1.030941,1.873605,-0.362062,-0.966113,-0.474224,1
0.294978,-0.296603,-0.412638,-0.392488,-0.486071,-0.513745,1.212081,0.449395,-2.01568,-0.975376,-0.552917,-0.646909,0.509495,-0.362062,-0.225454,-0.106974,1
0.294978,-0.296603,1.40471,-0.27767,-0.479617,-0.604842,1.174362,1.872239,-2.18508,-0.973532,-0.605766,-0.952389,1.440958,-0.362062,-0.903898,-0.482204,1
0.294978,-0.296603,0.764745,0.016655,-0.361679,-0.499116,-0.370418,-0.236157,0.077482,-0.661162,-0.383561,-0.193054,0.291329,-0.362062,0.011557,-0.263865,2
0.294978,-0.296603,1.078081,-0.408337,-0.430329,-0.669175,0.692582,0.613237,-1.131684,0.022575,-0.567572,-0.817105,0.792602,-0.362062,-0.447652,-0.407509,2
0.21331,-0.296603,-0.515185,-0.376964,-0.152793,-0.937979,0.570852,0.647731,-0.358674,-1.002767,-0.597328,-1.192408,1.891507,-0.362062,-0.234342,-0.514125,2
0.294978,-0.296603,-0.701287,-0.230772,-0.148099,-0.020524,-0.490434,-1.227837,1.358693,0.609125,0.052854,0.579373,-0.362292,-0.362062,-0.272856,-0.057497,2
0.21331,-0.296603,-0.931067,-0.382138,-0.450279,0.393569,0.190229,-0.050757,-0.165909,-0.969054,-0.395404,-0.245422,-0.129558,-0.362062,-0.441726,-0.02414,2
0.294978,-0.296603,0.81222,0.185163,-0.405686,-0.541008,0.793739,1.318192,-0.69358,-0.96247,-0.58889,-0.529082,0.035076,-0.362062,0.402625,-0.343667,2
0.294978,-0.205248,0.576744,0.300305,0.119463,0.517747,-1.514001,-0.997163,1.243812,1.238079,-0.274161,2.342425,-1.600732,0.125754,3.234904,1.645161,2
0.21331,-0.296603,-1.048805,-0.007926,-0.364026,-0.504436,0.31196,0.059191,0.751189,-0.975902,-0.515759,-0.926205,0.136875,-0.362062,1.137358,0.216544,2
0.294978,-0.296603,0.895777,-0.180963,-0.038375,-0.472186,-0.728752,-0.128366,0.753136,2.136999,-0.286893,0.745204,-0.54009,-0.362062,0.417438,-0.362181,2
0.21331,-0.296603,-0.198051,-0.477228,-0.527731,-0.66984,1.117783,1.275075,-1.361445,-0.992495,-0.615389,-0.053406,-0.31578,-0.362062,-0.51283,-0.346061,2
0.294978,-0.296603,-0.158172,-0.227537,-0.300069,-0.359478,-1.694025,-1.122201,1.621555,1.728231,-0.415094,0.068785,-2.241541,-0.362062,0.681112,0.093329,2
0.21331,-0.296603,-1.274787,-0.187108,0.084844,-0.54267,0.00849,-0.852723,0.897223,-0.986701,-0.551732,0.71902,-1.039081,-0.362062,-0.933524,-0.49194,2
0.294978,-0.296603,1.495862,-0.375346,-0.562937,-0.999652,2.379667,2.437065,-3.037922,-0.989598,-0.640407,-0.105774,0.513883,-0.362062,-0.930561,-0.474862,2
0.21331,-0.296603,0.402035,-0.481756,-0.456147,-0.6597,1.16236,0.460174,-1.696351,-0.962733,-0.585485,-0.716733,0.729417,-0.362062,-0.918711,-0.430492,2
0.131641,-0.296603,-0.767752,-0.29093,-0.425635,-0.753956,1.323525,0.953858,-0.880504,-0.988018,-0.612428,-0.834561,0.674305,-0.362062,0.035258,-0.068669,2
0.294978,-0.296603,-0.803834,-0.421921,-0.456734,0.246451,0.233092,0.225189,0.352027,-0.715418,-0.368314,-0.777829,-0.091647,-0.362062,-0.829832,-0.107293,2
0.21331,-0.296603,-0.669004,-0.380198,-0.470816,-0.956098,1.956181,0.77708,-1.906641,-0.999343,-0.638483,-0.904385,-0.095683,-0.362062,-0.820944,-0.49593,2
-7.136849,1.315286,-0.456315,-0.103339,0.659866,0.850053,-1.099088,-1.736611,0.949796,0.550655,0.341824,-1.222956,2.964085,0.125754,-0.918711,-0.184382,2
0.21331,-0.296603,-0.479104,-0.244356,-0.188585,0.921534,-0.577875,-1.363654,0.766766,1.633678,-0.126716,-0.773465,0.142843,-0.362062,-0.314333,-0.091014,2
-0.276701,0.216391,-1.09628,0.054173,0.101273,0.729033,-1.165954,-1.471445,1.405424,1.593117,2.567573,-1.105128,2.285891,1.101386,-0.640223,0.623215,2
0.131641,-0.296603,-1.586224,-0.268937,-0.444412,-0.95427,1.028628,-0.522882,1.117249,-0.684866,-0.594515,-1.122584,-0.86339,-0.362062,-0.08621,-0.364416,2
0.21331,-0.296603,0.151366,-0.365967,-0.464361,-0.724698,1.052631,0.938767,-1.347815,-0.977219,-0.596884,0.369901,-0.670498,-0.362062,-0.275819,-0.317173,2
-2.563417,0.533498,-0.048029,0.410596,0.977889,1.23439,-1.416274,-1.715053,1.34701,0.716848,0.984456,-0.441802,0.150565,1.589202,0.645561,0.058376,2
0.21331,-0.296603,-0.338577,-0.45297,-0.51893,-0.958093,-0.704749,0.796482,0.498062,-0.973532,-0.637446,-0.786557,-3.50034,-0.362062,-0.90686,-0.573817,2
0.21331,-0.296603,-1.065896,-0.161557,-0.364026,-0.808647,0.437119,0.518381,-0.204851,-0.999607,-0.545515,-1.135676,0.987776,-0.362062,-0.536531,-0.45555,2
0.294978,-0.188558,-0.104999,-0.435181,-0.407446,0.775413,0.269097,-0.236157,-0.249635,-0.260296,-0.386078,-0.271606,0.097384,0.125754,-0.598746,7.701823,2
